ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
UDPSX,inverse,triple_scan,GDX_up_down_down_QQQ_UUP,1,0.5524446637673788,258,0.6201550387596899,0.9373695520664838,41,0.6341463414634146,True,0.5524446637673788
SMPIX,long,triple_scan,GDX_up_down_up_HYG_TIP,1,0.5523912651308545,260,0.6038461538461538,1.0450119322986828,33,0.7272727272727273,True,0.5523912651308545
TEPSX,inverse,triple_scan,GDX_up_down_down_UUP_XLK,1,0.5523303016297569,196,0.6275510204081632,0.7008681796909327,40,0.6,True,0.5523303016297569
UMPIX,ultra_long,triple_scan,GDX_up_down_down_QQQ_XLF,1,0.5523110228012814,311,0.6141479099678456,1.2626954127758858,51,0.7254901960784313,True,0.5523110228012814
SMPIX,long,triple_scan,SPY_down_down_down_XLE_XLV,3,0.5523013721738333,170,0.5882352941176471,0.9300280898489114,47,0.6382978723404256,True,0.5523013721738333
UMPIX,ultra_long,triple_scan,GDX_up_down_down_SPY_XLF,1,0.5522144842310219,425,0.5882352941176471,1.13828575052846,60,0.6666666666666666,True,0.5522144842310219
UJPSX,inverse,triple_scan,GDX_up_down_down_QQQ_XLK,1,0.5519289720986748,352,0.6022727272727273,1.1351943522345584,71,0.676056338028169,True,0.5519289720986748
SMPIX,long,triple_scan,IWM_down_up_down_SLV_XLF,1,0.551917422340377,356,0.5674157303370787,0.9512810171545087,59,0.6440677966101694,True,0.551917422340377
UBPSX,inverse,triple_scan,GDX_up_down_down_QQQ_TLT,2,0.5515672215592269,153,0.5816993464052288,0.6227845624206975,39,0.6923076923076923,True,0.5515672215592269
UGPIX,ultra_long,triple_scan,EEM_down_up_up_FXY_XLF,3,0.5515057696495939,134,0.5746268656716418,0.721471639688678,31,0.6129032258064516,True,0.5515057696495939
UJPSX,inverse,triple_scan,FXY_up_up_down_GDX_QQQ,1,0.5515048769147716,307,0.5993485342019544,1.3281922506395185,41,0.6097560975609756,True,0.5515048769147716
