ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
UFPIX,1,True,0.18682334948140805,1048,0.5591603053435115,0.18729753138016278,144,0.5625,0.24212589430949344,435,0.5609195402298851,0.26210362829664585,48,0.5625,120,30
UFPSX,1,True,0.2035719079143445,974,0.5595482546201233,0.2754534984093567,134,0.5746268656716418,0.23775407696753612,435,0.5655172413793104,0.25983883881608066,48,0.5833333333333334,120,30
UGPIX,3,True,0.1352084664914497,4305,0.526829268292683,0.26526114744613827,390,0.5128205128205128,0.43570429875420413,1346,0.5542347696879644,0.7745917023230866,129,0.5658914728682171,200,40
UGPSX,3,True,0.13475408728668709,4277,0.5281739537058686,0.3136007336813161,385,0.5246753246753246,0.4305142510746046,1433,0.5715282623866015,0.7960178716370345,122,0.5655737704918032,200,40
UHPIX,3,True,0.10817438317892697,2628,0.5235920852359208,0.11660977856668384,375,0.5386666666666666,0.4119279683720628,861,0.5656213704994193,0.3734522373930633,195,0.5743589743589743,200,40
UHPSX,3,True,0.12094578254292254,2508,0.5143540669856459,0.07728195709114777,375,0.5093333333333333,0.3661193460403721,955,0.5602094240837696,0.26514124249337817,173,0.5606936416184971,200,40
UIPIX,1,True,0.25865868158810074,126,0.5555555555555556,0.261868221665643,35,0.6857142857142857,0.25865868158810074,126,0.5555555555555556,0.261868221665643,35,0.6857142857142857,120,30
UIPSX,1,True,0.2821883538192701,244,0.5532786885245902,0.35186322048970886,66,0.6363636363636364,0.23490920787922834,153,0.5555555555555556,0.5261029859106525,38,0.6052631578947368,120,30
UJPIX,3,True,0.15840814391733687,5540,0.5333935018050542,0.3858119490716536,396,0.5555555555555556,0.3425666566154296,2454,0.5660146699266504,0.7399349563245333,202,0.6188118811881188,200,40
UJPSX,3,True,0.13421624508210994,5479,0.5276510312100748,0.3656490571993701,396,0.5555555555555556,0.33958287223168065,2407,0.5691732447029497,0.7375293422567707,213,0.6384976525821596,200,40
