ticker,condition,full_std,full_avg_std,std,avg_std,std_ratio,avgstd_ratio,std_ratio_band
UCPSX,GDX_down_XLC_up_XLF_up,2.5180977374960483,0.1616019037580855,3.097261894262554,-0.0252932479789322,0.8130076898439348,-6.389132146756734,0.5-1.0x
UDPIX,combo_XLV_big_down__self_down,3.580366464478368,0.1382142434823475,2.186616095558241,0.0336111585814127,1.6374005806283538,4.112153502461571,1.5-2.0x
UDPIX,GDX_up_GLD_up_XLK_down,2.4257322496397955,0.2089884104562686,2.186616095558241,0.0336111585814127,1.1093544287757144,6.217828223625747,1.0-1.5x
UDPIX,SPY_up_TIP_up_XLE_down,1.542067245112121,0.206301544859535,2.186616095558241,0.0336111585814127,0.7052299890431533,6.137888533649709,0.5-1.0x
UDPSX,combo_XLV_big_down__self_down,3.5834151341104725,0.1370512012605536,2.1859735354979715,0.0310334227965433,1.6392765401408025,4.416245096748375,1.5-2.0x
UDPSX,FXY_up_GDX_up_TIP_up,2.1960109167784907,0.1632431318620037,2.1859735354979715,0.0310334227965433,1.0045917213166227,5.260236130968665,1.0-1.5x
UDPSX,combo_QQQ_big_down__ext_vix_5dchg_up,3.616728439257205,0.0566681512352097,2.1859735354979715,0.0310334227965433,1.6545161139992042,1.8260361290705502,1.5-2.0x
UEPIX,GDX_up_SPY_down,1.561642113057954,0.2693820646083437,1.4635438167635093,0.0146649925790136,1.067027918925844,18.369055637562617,1.0-1.5x
UEPSX,GDX_up_SPY_down,1.5739865212705844,0.2609190449485031,1.526671206055277,0.0128126918661541,1.0309924723985358,20.3641083133939,1.0-1.5x
UFPIX,LQD_down_SLV_down_XLF_down,2.065207602257769,0.1172404624333125,4.096384739173455,-0.0107314234307538,0.5041537193780471,-10.924968452677788,0.5-1.0x
UFPSX,LQD_down_SLV_down_XLF_down,2.065717106626229,0.1150951774591443,4.104574459632627,-0.0114051137959295,0.5032719291468567,-10.091541348778291,0.5-1.0x
UGPIX,FXY_up_GDX_up_QQQ_down,3.963561028188264,0.1725318114065333,4.228745765831946,0.009559699770675,0.9372899785590418,18.04782739472487,0.5-1.0x
UGPIX,combo_FXY_up__ext_sect_rotation_down,2.6855487745910125,0.1264639963456267,4.228745765831946,0.009559699770675,0.6350698110749793,13.228866949730286,0.5-1.0x
UGPIX,GLD_up_SPY_down_XLV_down,2.802528598148716,0.1333547780250799,4.228745765831946,0.009559699770675,0.6627328180362618,13.949682649465032,0.5-1.0x
UGPSX,IWM_down_UUP_down_XLK_down,4.512614212028385,0.210997340396937,4.209901322643034,0.0089064112643515,1.0719049845081174,23.690500487156683,1.0-1.5x
UGPSX,FXY_up_QQQ_down,2.2523190103935766,0.1388565514293669,4.209901322643034,0.0089064112643515,0.5350051789288827,15.59062874012448,0.5-1.0x
UGPSX,combo_XLU_big_up__ext_vix_chg_down,3.601092793530226,0.1077327782619078,4.209901322643034,0.0089064112643515,0.8553865085059547,12.096092922759514,0.5-1.0x
UHPIX,UUP_up_XLF_down_XLK_up,2.946796036102233,0.1990452725612651,4.169917398677918,-0.0110607747686607,0.7066797143359534,-17.995599469689466,0.5-1.0x
UHPIX,EEM_down_TIP_down_UUP_up,5.035381504057929,0.0647629808617012,4.169917398677918,-0.0110607747686607,1.2075494602493584,-5.855193891588758,1.0-1.5x
UHPIX,HYG_up_SLV_up_XLC_up,4.82456909870814,0.0886228525040763,4.169917398677918,-0.0110607747686607,1.1569939251645083,-8.012354862805623,1.0-1.5x
UHPSX,FXY_down_IWM_up_XLE_down,3.2811971908539133,0.1717623392158291,4.23275320883148,-0.0092764660851662,0.7751921808263754,-18.515923805347665,0.5-1.0x
UHPSX,FXY_down_JNK_down_UUP_up,3.08077289597531,0.1092496010789259,4.23275320883148,-0.0092764660851662,0.7278413703750537,-11.77707114712839,0.5-1.0x
UHPSX,combo_XLC_down__ext_sect_rotation_up,2.588032346883088,0.1707715798874675,4.23275320883148,-0.0092764660851662,0.6114300123813636,-18.409120274858193,0.5-1.0x
UIPIX,combo_XLC_big_up__ext_usd_gold_ratio_down,2.764691927214684,0.0935578677110288,2.750308874989166,-0.0274037772667812,1.005229613428628,-3.414050070551385,1.0-1.5x
UIPSX,FXY_down_GLD_up_XLC_up,1.7429073473752927,0.134780089276109,2.7374221377234376,-0.0289713480486849,0.6366965925192569,-4.652185636982366,0.5-1.0x
UJPIX,EEM_down_SPY_down_XLV_down,3.4987457355740657,0.103826153295174,3.167912110309311,0.0211173123074779,1.1044327032268748,4.916636728359029,1.0-1.5x
UJPIX,GLD_down_XLU_down,2.194263558350394,0.117928174388944,3.167912110309311,0.0211173123074779,0.6926529152149202,5.5844310427319,0.5-1.0x
UJPIX,QQQ_down_SPY_down_XLK_down,1.668321416990264,0.1392004708611626,3.167912110309311,0.0211173123074779,0.5266312192061955,6.591770242080949,0.5-1.0x
UJPSX,EEM_down_SPY_down_XLV_down,3.494327237411521,0.1025696446414622,3.049209246977496,0.020730594120931,1.1459781715129076,4.947742647563632,1.0-1.5x
UJPSX,GLD_down_XLU_down,2.1922550353905965,0.1157475147886398,3.049209246977496,0.020730594120931,0.7189585423052391,5.583415222614066,0.5-1.0x
UJPSX,QQQ_down_XLK_down,2.0456837000708648,0.1310727809371945,3.049209246977496,0.020730594120931,0.6708899043575419,6.322673637455215,0.5-1.0x
UKPIX,FXY_down_GLD_up_XLC_up,2.798855540804292,0.1630481490495307,3.121328137628037,-0.0207308395155139,0.8966873771019799,-7.865004643324444,0.5-1.0x
UKPIX,combo_XLC_down__ext_credit_spread_up,2.804584703933104,0.1079847368071274,3.121328137628037,-0.0207308395155139,0.898522865995232,-5.208893577431688,0.5-1.0x
UKPIX,LQD_down_TIP_down_XLC_down,2.009744900090677,0.1231275074317883,3.121328137628037,-0.0207308395155139,0.6438749184563224,-5.939340147785427,0.5-1.0x
UKPSX,QQQ_up_SPY_up_TIP_down,2.072278536539533,0.1881576196367643,3.043847684296975,-0.0254082004468252,0.680808881216459,-7.405389454107323,0.5-1.0x
ULPIX,combo_XLF_big_down__self_down,3.486548443610925,0.1181167383680307,2.5058455878582087,0.0243942527251606,1.3913660364806997,4.841990435157021,1.0-1.5x
ULPIX,FXY_up_GDX_up,2.729463814086026,0.1196530546899919,2.5058455878582087,0.0243942527251606,1.0892386295912782,4.904969053082735,1.0-1.5x
ULPIX,combo_QQQ_big_down__ext_vix_5dchg_up,3.836260653637498,0.0664971259345361,2.5058455878582087,0.0243942527251606,1.530924599754137,2.725934124063164,1.5-2.0x
ULPSX,combo_XLF_big_down__self_down,3.438844720253057,0.1171739096960595,2.419750582505315,0.0259298285435358,1.4211566866088372,4.518884862633249,1.0-1.5x
ULPSX,FXY_up_GDX_up,2.5525530914702643,0.1099411376951858,2.419750582505315,0.0259298285435358,1.0548827263128295,4.239948502189139,1.0-1.5x
ULPSX,FXY_up_XLK_down_XLU_up,2.0599625281937883,0.1706490704124124,2.419750582505315,0.0259298285435358,0.8513119257361573,6.58118776704964,0.5-1.0x
UMPIX,GDX_up_SPY_down_XLK_down,2.847947144026688,0.1961908699416863,2.6845332354942197,0.026402084701231,1.0608723730337366,7.430885559295963,1.0-1.5x
UMPIX,combo_XLE_down__ext_vix_5dchg_ge10,3.723325931545799,0.1010610026981338,2.6845332354942197,0.026402084701231,1.3869546788681641,3.8277660208181143,1.0-1.5x
UMPIX,GLD_up_XLK_down_XLV_down,1.7400930155120382,0.1925063214351682,2.6845332354942197,0.026402084701231,0.6481920180778424,7.291330348099087,0.5-1.0x
UMPSX,GDX_up_SPY_down_XLK_down,2.8500008937504786,0.1944159937782873,2.657118982666407,0.0256156115205987,1.0725906187650338,7.589746339725226,1.0-1.5x
UMPSX,combo_XLE_down__ext_vix_5dchg_ge10,3.721996377308456,0.0999793662198012,2.657118982666407,0.0256156115205987,1.4007639106824825,3.903063806983611,1.0-1.5x
UMPSX,GLD_up_XLK_down_XLV_down,1.740196283455336,0.1903175151394128,2.657118982666407,0.0256156115205987,0.6549184642492211,7.429747089440737,0.5-1.0x
UNPIX,combo_XLE_down__self_down,3.111598650926771,0.0912879681052474,2.775018083115397,0.0144682456299192,1.1212895043312687,6.309539555816707,1.0-1.5x
UNPIX,HYG_up_QQQ_down,1.5444360161970487,0.1610678247848749,2.775018083115397,0.0144682456299192,0.5565498926274293,11.132505550762787,0.5-1.0x
UNPIX,combo_SLV_up__ext_vix_5dchg_ge10,1.80075288844569,0.1586387998487858,2.775018083115397,0.0144682456299192,0.6489157311811315,10.964618925236739,0.5-1.0x
UNPSX,combo_IWM_down__self_big_down,4.105446224366949,0.0967931967462423,2.7746278999776908,0.01301438879908,1.4796384857227012,7.437398577879025,1.0-1.5x
UNPSX,GDX_up_QQQ_down_SPY_down,2.225816037951392,0.1455309721101999,2.7746278999776908,0.01301438879908,0.8022034370696295,11.18231323475503,0.5-1.0x
UNPSX,FXY_down_GLD_down_XLF_up,1.3865924284937374,0.2671227214561144,2.7746278999776908,0.01301438879908,0.49973995738487537,20.525183747007585,<0.5x
UOPIX,combo_ext_vix_chg_up__self_big_down,3.74724007859905,0.1551158794782485,3.379168334388481,0.0307454361247972,1.1089237669709575,5.04516764207298,1.0-1.5x
UOPIX,combo_TIP_up__ext_vix_5dchg_down,2.586890032337029,0.1424670831883729,3.379168334388481,0.0307454361247972,0.7655404455620799,4.633763613243024,0.5-1.0x
UOPIX,GLD_up_QQQ_down_XLF_down,3.171960062061164,0.1408245299874205,3.379168334388481,0.0307454361247972,0.9386806895002422,4.580339319819923,0.5-1.0x
UOPSX,combo_ext_vix_chg_up__self_big_down,3.799114036110392,0.1578637816291941,3.347699154448861,0.0293446891534508,1.1348433239771956,5.379637208071432,1.0-1.5x
UOPSX,combo_TIP_up__ext_vix_5dchg_down,2.6016466066063044,0.1472795660118892,3.347699154448861,0.0293446891534508,0.7771446855219639,5.018951308079194,0.5-1.0x
UOPSX,FXY_up_TLT_up_XLU_up,2.4892969135251115,0.1454447777506337,3.347699154448861,0.0293446891534508,0.7435844138554111,4.956425913734038,0.5-1.0x
USPIX,EEM_up_SLV_up_XLV_up,2.660470422745827,0.1869877184123276,3.664461164655521,-0.0228711081306522,0.7260195437208093,-8.175717474822477,0.5-1.0x
USPSX,EEM_up_GLD_up_HYG_up,2.7475985168192976,0.1771139903101373,3.259931905498868,-0.0240647001104735,0.8428392360541752,-7.359908475778316,0.5-1.0x
UTPIX,FXY_up_GDX_up_XLK_down,1.85839212637646,0.2040841765045694,1.807889641970775,0.0216598388061247,1.0279344951335814,9.422238934061735,1.0-1.5x
UTPSX,FXY_up_GDX_up_XLK_down,1.8579032096928008,0.2043197496725166,1.8041489456054165,0.0191685641163899,1.0297948039258733,10.659105628982138,1.0-1.5x
UTPSX,GLD_up_JNK_down_XLU_down,1.9736189367117385,0.1196488647006823,1.8041489456054165,0.0191685641163899,1.0939334812234436,6.241931527796475,1.0-1.5x
UTPSX,GDX_up_XLK_down_XLV_down,1.0361994856034389,0.194876709921665,1.8041489456054165,0.0191685641163899,0.5743425386952863,10.166474063387852,0.5-1.0x
UUPIX,SPY_down_XLK_down_XLV_down,4.119989592120389,0.0992134187789744,3.4698028099266582,0.0166604112840676,1.187384360959542,5.95504019002535,1.0-1.5x
UUPIX,GLD_down_TIP_up_XLV_up,2.7223743179382547,0.1336816763660165,3.4698028099266582,0.0166604112840676,0.7845904989614664,8.023912140383754,0.5-1.0x
UUPIX,FXY_up_IWM_down_TLT_up,3.900155353341718,0.0738010534319602,3.4698028099266582,0.0166604112840676,1.124027954033548,4.429725783692769,1.0-1.5x
UUPSX,SPY_down_XLK_down_XLV_down,4.115743100919296,0.0982659518187496,3.468759635585162,0.0155233054055669,1.1865172376595046,6.330220868005978,1.0-1.5x
UUPSX,GLD_down_TIP_up_XLV_up,2.7258908580944303,0.1315416367527476,3.468759635585162,0.0155233054055669,0.7858402266130459,8.473816195458907,0.5-1.0x
UUPSX,FXY_up_IWM_down_TLT_up,3.893821114864398,0.0729858844192197,3.468759635585162,0.0155233054055669,1.1225399058841188,4.701697384182483,1.0-1.5x
UVPIX,FXY_down_IWM_up_JNK_down,2.7487571523503824,0.1690075949748132,3.47080515386154,-0.0193212450211383,0.7919652733292092,-8.747241432418635,0.5-1.0x
UVPIX,EEM_up_UUP_up_XLF_down,1.7433055261067494,0.1721459266400632,3.47080515386154,-0.0193212450211383,0.5022769786333833,-8.90967049233773,0.5-1.0x
UVPIX,GLD_up_TIP_down_XLU_up,1.983078061754748,0.1723249948322788,3.47080515386154,-0.0193212450211383,0.5713596626271054,-8.918938435061902,0.5-1.0x
UVPSX,HYG_down_QQQ_down_SLV_down,2.237949501016271,0.1563659706169212,3.471096789514103,-0.0203290554469885,0.6447384318918826,-7.691747952809332,0.5-1.0x
UWPSX,XLV_up_XLC_down,1.899253512619035,0.2060389609373007,2.213047486127931,-0.0373861392247253,0.8582073021587409,-5.511105591802776,0.5-1.0x
UXPSX,SLV_up_TIP_down_TLT_down,1.3626442066270652,0.1660640557601398,2.7759542478373334,-0.0192406638166686,0.4908741589270293,-8.630890147161915,<0.5x
WCPIX,GLD_up_XLK_down_XLV_down,1.920386708412606,0.1645498820382546,2.969391934307588,0.0056168450657138,0.6467272596200433,29.29578439731153,0.5-1.0x
WCPSX,GLD_up_XLK_down_XLV_down,1.919384342739472,0.1626070679454143,2.973992474694041,0.004339987535175,0.645389777906864,37.46717395557164,0.5-1.0x
