ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
BMPIX,long,TLT_bin_-2_-1,574,309,264,0.5383275261324042,0.45993031358885017,1.8585846512798523,-1.7191008269649157,0.20986069499431464,no_trade,
FNPSX,inverse,SLV_bin_-0.5_0,673,365,292,0.5423476968796433,0.4338781575037147,1.4161034690672802,-1.2865954486310767,0.20979479228719605,no_trade,
INPSX,inverse,GLD_bin_0.5_1,778,449,316,0.577120822622108,0.40616966580976865,1.6334717160614933,-1.8044782325024316,0.20978621984684073,predict_up,1.6334717160614933
SPPIX,long,GDX_bin_lt-2,851,366,468,0.4300822561692127,0.5499412455934195,2.145851957534184,-2.05955180817242,-0.2097396354490965,no_trade,
UUPSX,inverse,GDX_bin_0.5_1,454,250,201,0.5506607929515418,0.44273127753303965,2.2152348139198987,-2.2816854871270364,0.2096694285626441,predict_up,2.2152348139198987
SNPSX,inverse,LQD_bin_-1_-0.5,457,188,253,0.4113785557986871,0.5536105032822757,1.5058144874008526,-1.497573120345038,-0.20961241972852154,predict_down,-1.497573120345038
FNPIX,long,SPY_bin_-2_-1,590,317,267,0.5372881355932203,0.45254237288135596,2.0399647634073443,-1.9590207368244401,0.20950897164068216,no_trade,
LGPSX,inverse,XLE_bin_lt-2,542,312,211,0.5756457564575646,0.3892988929889299,1.3235619244208485,-1.4192532698837603,0.20938907836500273,predict_up,1.3235619244208485
UAPIX,ultra_long,XLK_bin_-1_-0.5,675,384,290,0.5688888888888889,0.42962962962962964,2.2322935841373774,-2.468864381005121,0.20922972713669305,predict_up,2.2322935841373774
UCPIX,ultra_long,XLF_bin_-1_-0.5,679,306,366,0.45066273932253315,0.5390279823269514,2.106122112159796,-2.148729142575671,-0.20907437387599087,no_trade,
URPIX,ultra_long,XLU_bin_-0.5_0,1320,540,735,0.4090909090909091,0.5568181818181818,1.4130632388046314,-1.413558496799998,-0.20902374711628605,predict_down,-1.413558496799998
URPIX,ultra_long,TLT_bin_1_2,537,218,305,0.4059590316573557,0.5679702048417132,1.9679168705737007,-1.774345711430171,-0.2088818700207365,predict_down,-1.774345711430171
URPSX,inverse,TLT_bin_1_2,537,221,303,0.41154562383612664,0.5642458100558659,1.9313834039207147,-1.7787991861859753,-0.20882759990292857,predict_down,-1.7787991861859753
BMPSX,inverse,TLT_bin_-2_-1,574,309,264,0.5383275261324042,0.45993031358885017,1.853694111868883,-1.7162006642122407,0.2085618557760511,no_trade,
ULPIX,ultra_long,SLV_bin_-0.5_0,673,379,286,0.563150074294205,0.424962852897474,1.409189192375782,-1.3766772536080836,0.20854830516866193,predict_up,1.409189192375782
UOPIX,ultra_long,GDX_bin_0.5_1,454,266,175,0.5859030837004405,0.3854625550660793,1.657966328810091,-1.979171787591448,0.20851097056163165,predict_up,1.657966328810091
FNPSX,inverse,SPY_bin_-2_-1,590,314,266,0.5322033898305085,0.45084745762711864,2.0574952802567523,-1.9671612606926174,0.20811630958709149,no_trade,
UJPSX,inverse,XLK_bin_-2_-1,700,379,312,0.5414285714285715,0.44571428571428573,2.415445398312777,-2.467427161307177,0.20802361661814753,no_trade,
UTPIX,ultra_long,TLT_bin_1_2,537,302,227,0.5623836126629422,0.4227188081936685,1.3227423655921837,-1.2677579896342643,0.20798348372786135,predict_up,1.3227423655921837
SLPIX,long,XLE_bin_lt-2,575,314,259,0.5460869565217391,0.4504347826086956,1.654088047398921,-1.543696464614958,0.20794132617041242,no_trade,
UOPSX,inverse,GLD_bin_-1_-0.5,694,371,298,0.5345821325648416,0.42939481268011526,1.9123444702127594,-1.8969895563387438,0.2077477098847092,no_trade,
UOPSX,inverse,XLU_bin_-0.5_0,1320,726,559,0.55,0.42348484848484846,2.0401351161189574,-2.1591284903309544,0.2077161122783027,predict_up,2.0401351161189574
UCPIX,ultra_long,SLV_bin_0.5_1,609,267,335,0.43842364532019706,0.5500821018062397,2.029666138648244,-1.99506335850029,-0.20759501819132306,predict_down,-1.99506335850029
URPIX,ultra_long,SPY_bin_-2_-1,664,299,352,0.4503012048192771,0.5301204819277109,2.0926781887555452,-2.169113742195458,-0.20755611267303187,no_trade,
SHPIX,long,EEM_bin_lt-2,420,179,233,0.4261904761904762,0.5547619047619048,1.6782265045669689,-1.6633761837344194,-0.20753358688721973,predict_down,-1.6633761837344194
UOPIX,ultra_long,EEM_bin_-0.5_0,889,509,358,0.5725534308211474,0.4026996625421822,1.6911643958431117,-1.890193523494677,0.20710168287182132,predict_up,1.6911643958431117
UKPSX,inverse,XLK_bin_-2_-1,509,222,279,0.4361493123772102,0.5481335952848723,2.4148314068717833,-2.2989252261985893,-0.20689109191330113,no_trade,
ENPIX,long,SLV_bin_0.5_1,609,323,284,0.5303776683087028,0.4663382594417077,1.8069605770151043,-1.6126264667120476,0.20634211794689192,no_trade,
REPIX,long,XLK_bin_-2_-1,687,383,297,0.5574963609898108,0.43231441048034935,1.6275626193995127,-1.622010010633846,0.2061419360578763,predict_up,1.6275626193995127
ULPSX,inverse,SLV_bin_-0.5_0,673,381,283,0.5661218424962853,0.42050520059435365,1.3972629612357539,-1.3909126839633377,0.2061350648873665,predict_up,1.3972629612357539
UWPSX,inverse,QQQ_bin_-2_-1,567,216,310,0.38095238095238093,0.54673721340388,1.9366102008242587,-1.725705720701902,-0.2057512699110223,no_trade,
ENPIX,long,SLV_bin_-0.5_0,673,364,305,0.5408618127786032,0.45319465081723626,1.7422712008829653,-1.6253292304409057,0.20573744700880103,no_trade,
ULPIX,ultra_long,SPY_bin_-2_-1,663,356,300,0.5369532428355958,0.45248868778280543,2.133633850139636,-2.0775350517783777,0.20560050545429456,no_trade,
UOPIX,ultra_long,TIP_bin_0_0.5,2468,1376,1023,0.5575364667747164,0.4145056726094003,1.7997358292550905,-1.9249540967718188,0.20551396274612393,predict_up,1.7997358292550905
SHPSX,inverse,GDX_bin_0_0.5,495,210,263,0.42424242424242425,0.5313131313131313,0.922748844434738,-1.1234928345110053,-0.20545728918201908,no_trade,
FNPIX,long,TLT_bin_1_2,537,316,218,0.5884543761638734,0.4059590316573557,1.7418320467487096,-2.0191605341808243,0.20529223523495793,predict_up,1.7418320467487096
UOPSX,inverse,FXY_bin_0_0.5,1512,840,630,0.5555555555555556,0.4166666666666667,1.8566023637193632,-1.9828194440650564,0.20527098926142814,predict_up,1.8566023637193632
ENPSX,inverse,SLV_bin_0.5_1,609,324,283,0.5320197044334976,0.46469622331691296,1.799170068803289,-1.6181876677336064,0.20522823041651062,no_trade,
UAPSX,inverse,XLK_bin_-1_-0.5,675,383,289,0.5674074074074074,0.42814814814814817,2.2347598825336124,-2.4825019123686576,0.20514071457160193,predict_up,2.2347598825336124
UMPIX,ultra_long,SLV_bin_lt-2,573,308,263,0.537521815008726,0.45898778359511344,2.3950484134945325,-2.3592445135224525,0.20452636003474847,no_trade,
SLPSX,inverse,XLE_bin_lt-2,575,315,259,0.5478260869565217,0.4504347826086956,1.6457252166214325,-1.5475545169191451,0.20449882322381313,no_trade,
PHPIX,long,XLV_bin_-1_-0.5,816,452,345,0.553921568627451,0.4227941176470588,1.2987901907051727,-1.2181612297866395,0.20439649745385716,predict_up,1.2987901907051727
FNPSX,inverse,UUP_bin_-1_-0.5,494,265,215,0.5364372469635628,0.4352226720647773,1.5638978068418508,-2.396549051136716,-0.20409944773543218,no_trade,
UWPIX,ultra_long,QQQ_bin_-2_-1,567,222,308,0.3915343915343915,0.5432098765432098,1.886360023556942,-1.7353083551001316,-0.2040618133001751,no_trade,
UWPSX,inverse,XLF_bin_-2_-1,535,211,296,0.394392523364486,0.5532710280373832,1.8385413766383831,-1.6791932281897897,-0.20394199079154943,predict_down,-1.6791932281897897
UIPSX,inverse,SPY_bin_0.5_1,849,358,456,0.4216725559481743,0.5371024734982333,1.6165428788292386,-1.6486008110509143,-0.20381580591089465,no_trade,
ULPIX,ultra_long,GLD_bin_-1_-0.5,694,378,310,0.5446685878962536,0.44668587896253603,1.5479903640060884,-1.4316274553828912,0.2036539573855983,no_trade,
ULPIX,ultra_long,XLF_bin_-2_-1,730,408,312,0.5589041095890411,0.4273972602739726,1.8678355724648796,-1.9660839069329341,0.20364210219533624,predict_up,1.8678355724648796
SMPIX,long,SLV_bin_-0.5_0,673,361,277,0.5364041604754829,0.4115898959881129,1.9309297976368538,-2.0227746217027724,0.203205180884452,no_trade,
ENPSX,inverse,SLV_bin_-0.5_0,673,362,304,0.537890044576523,0.45170876671619614,1.7496500758877642,-1.6338486331461997,0.2030956062331738,no_trade,
UOPIX,ultra_long,QQQ_bin_0.5_1,967,534,407,0.5522233712512926,0.42088934850051707,1.8835260465962604,-1.988782594494539,0.20306969278503165,predict_up,1.8835260465962604
SMPIX,long,TLT_bin_1_2,537,294,213,0.547486033519553,0.39664804469273746,2.317778562569938,-2.68752086492505,0.202951495654611,no_trade,
REPSX,inverse,XLK_bin_-2_-1,687,381,296,0.5545851528384279,0.43085880640465796,1.6319581041910323,-1.629850715173988,0.20282420088105205,predict_up,1.6319581041910323
UUPIX,ultra_long,SPY_bin_0.5_1,761,416,334,0.5466491458607096,0.43889618922470436,2.1931385014307763,-2.2697269900954224,0.202702762028031,no_trade,
UIPIX,ultra_long,SPY_bin_0.5_1,849,362,453,0.42638398115429915,0.5335689045936396,1.5945042023766467,-1.6540821320207617,-0.2026957415136147,no_trade,
INPSX,inverse,GDX_bin_lt-2,851,462,379,0.5428907168037603,0.44535840188014103,1.9739168725245197,-1.9513944708087472,0.20255122287874613,no_trade,
SVPIX,long,SLV_bin_lt-2,573,309,264,0.5392670157068062,0.4607329842931937,1.445810342036055,-1.253075792022147,0.20234447922389903,no_trade,
UMPIX,ultra_long,SLV_bin_0.5_1,609,337,263,0.5533661740558292,0.4318555008210181,1.7002090610462057,-1.7102032319986182,0.20227750994570548,predict_up,1.7002090610462057
OTPSX,inverse,XLV_bin_-2_-1,614,335,243,0.5456026058631922,0.3957654723127036,1.3832388485762193,-1.3965474860275697,0.20199344489956664,no_trade,
TEPIX,long,GLD_bin_0.5_1,778,435,285,0.5591259640102828,0.36632390745501286,1.5253124418969572,-1.7768438911830282,0.2019413923367781,predict_up,1.5253124418969572
FNPSX,inverse,TLT_bin_1_2,537,315,215,0.5865921787709497,0.40037243947858475,1.739653375753259,-2.0447811861282177,0.20179303229927334,predict_up,1.739653375753259
UOPSX,inverse,TIP_bin_0_0.5,2468,1366,1026,0.553484602917342,0.41572123176661263,1.812303471204015,-1.9282355971715655,0.20147358953268163,predict_up,1.812303471204015
UVPIX,ultra_long,XLK_bin_-2_-1,509,229,271,0.449901768172888,0.5324165029469549,2.6742442808014326,-2.638140154156854,-0.20144212470133452,no_trade,
ULPSX,inverse,SPY_bin_-2_-1,663,358,301,0.5399698340874811,0.4539969834087481,2.1185909728216106,-2.076294147607141,0.2013439364108401,no_trade,
UAPIX,ultra_long,FXY_bin_0_0.5,1512,815,693,0.5390211640211641,0.4583333333333333,2.173390542921294,-2.116762376983774,0.2013207442004626,no_trade,
UOPSX,inverse,GDX_bin_0.5_1,454,267,179,0.5881057268722467,0.394273127753304,1.648315715904991,-1.9482063565741035,0.20125849850191196,predict_up,1.648315715904991
UMPSX,inverse,SLV_bin_lt-2,573,306,264,0.5340314136125655,0.4607329842931937,2.405346923015779,-2.3513017320968976,0.20120855352399203,no_trade,
BIPIX,long,XLK_bin_-1_-0.5,670,362,303,0.5402985074626866,0.45223880597014926,1.9520858417012195,-1.8877263547067136,0.20100595405926439,no_trade,
UCPSX,inverse,XLF_bin_-1_-0.5,679,305,366,0.4491899852724595,0.5390279823269514,2.115283292918263,-2.135386026177448,-0.20086874998656262,no_trade,
BTCFX,long,LQD_bin_0_0.5,439,198,239,0.4510250569476082,0.5444191343963554,2.4195694016636673,-2.373080286722582,-0.2006638883765168,no_trade,
UTPSX,inverse,FXY_bin_1_2,207,115,90,0.5555555555555556,0.43478260869565216,1.6697057022963022,-1.6727374102744461,0.20033714415156795,predict_up,1.6697057022963022
ULPSX,inverse,XLF_bin_-2_-1,730,411,313,0.563013698630137,0.42876712328767125,1.852580790811061,-1.9655957573990375,0.20024552459924297,predict_up,1.852580790811061
UMPSX,inverse,SLV_bin_0.5_1,609,335,264,0.5500821018062397,0.43349753694581283,1.71012716571627,-1.7083844143223157,0.2001299099078146,predict_up,1.71012716571627
UOPSX,inverse,EEM_bin_-0.5_0,889,508,357,0.5714285714285714,0.4015748031496063,1.6923135459439496,-1.9097737558423138,0.20011929190530964,predict_up,1.6923135459439496
UMPIX,ultra_long,UUP_bin_0.5_1,525,279,243,0.5314285714285715,0.46285714285714286,2.1747388373992504,-2.0646243448284887,0.20009222826870143,no_trade,
UOPSX,inverse,QQQ_bin_0.5_1,967,526,406,0.5439503619441571,0.41985522233712513,1.905612165338999,-1.9925301356805238,0.19998424393176933,no_trade,
SHPIX,long,GDX_bin_0_0.5,495,211,268,0.4262626262626263,0.5414141414141415,0.9239608664188126,-1.0967418914194706,-0.19994158401221945,no_trade,
PHPIX,long,XLE_bin_lt-2,603,324,264,0.5373134328358209,0.43781094527363185,1.7709244382838651,-1.716920994849226,0.1998546855120676,no_trade,
UWPSX,inverse,SLV_bin_-0.5_0,673,275,375,0.4086181277860327,0.5572065378900446,1.3522357216772414,-1.349617666596584,-0.19946775856237398,predict_down,-1.349617666596584
UUPSX,inverse,SPY_bin_0.5_1,761,417,335,0.5479632063074902,0.44021024967148487,2.1846553028984794,-2.2663999360234777,0.19941824276057926,no_trade,
TEPIX,long,SLV_bin_-0.5_0,673,367,262,0.5453194650817236,0.38930163447251115,1.4280338479170758,-1.4885399674548008,0.19924361175692246,no_trade,
FNPIX,long,UUP_bin_-1_-0.5,494,266,218,0.5384615384615384,0.44129554655870445,1.561887060045207,-2.356644606265843,-0.19896066031159643,no_trade,
SMPSX,inverse,TLT_bin_1_2,537,286,211,0.5325884543761639,0.3929236499068901,2.3808024591452273,-2.7208491227101272,0.1989019337499032,no_trade,
UWPIX,ultra_long,SLV_bin_-0.5_0,673,278,374,0.413075780089153,0.5557206537890045,1.3485147084843818,-1.3595032499387008,-0.1984652697153283,predict_down,-1.3595032499387008
BRPSX,inverse,IWM_bin_lt-2,452,205,243,0.45353982300884954,0.5376106194690266,1.3860493334479558,-1.5383537084063297,-0.19840672076528132,no_trade,
UAPIX,ultra_long,SLV_bin_0.5_1,609,335,272,0.5500821018062397,0.4466338259441708,1.9816682887901,-1.996434778822483,0.1984049538669427,predict_up,1.9816682887901
PHPSX,inverse,XLV_bin_-1_-0.5,816,450,342,0.5514705882352942,0.41911764705882354,1.3010091564807287,-1.2385289775006898,0.1983789339596715,predict_up,1.3010091564807287
UAPSX,inverse,FXY_bin_0_0.5,1512,816,692,0.5396825396825397,0.4576719576719577,2.1669990579420118,-2.1222424997655693,0.19820067555747833,no_trade,
ULPSX,inverse,GLD_bin_-1_-0.5,694,377,309,0.5432276657060519,0.4452449567723343,1.549024833813507,-1.4451284088080096,0.19803700868302196,no_trade,
ENPIX,long,GLD_bin_-1_-0.5,694,370,322,0.5331412103746398,0.46397694524495675,1.971978086076725,-1.839616449285929,0.19780316308115153,no_trade,
ULPIX,ultra_long,TLT_bin_1_2,537,305,224,0.5679702048417132,0.4171322160148976,1.7416465152528569,-1.897722889158774,0.1976019738930279,predict_up,1.7416465152528569
USPSX,inverse,SLV_bin_-2_-1,589,254,327,0.4312393887945671,0.5551782682512734,1.9601861909744132,-1.8780980977354915,-0.19736975458744455,predict_down,-1.8780980977354915
USPSX,inverse,XLK_bin_-1_-0.5,692,308,376,0.44508670520231214,0.5433526011560693,2.423701429818131,-2.348590626231913,-0.19735554202198713,no_trade,
UTPIX,ultra_long,FXY_bin_1_2,207,114,90,0.5507246376811594,0.43478260869565216,1.6872371173305205,-1.6836026430789413,0.19720190095929777,predict_up,1.6872371173305205
UIPSX,inverse,HYG_bin_0.5_1,359,157,194,0.4373259052924791,0.5403899721448467,2.3627352914133444,-2.276969795304574,-0.19716629397546626,no_trade,
SVPSX,inverse,SLV_bin_lt-2,573,306,263,0.5340314136125655,0.45898778359511344,1.4549276024792726,-1.2632698015851394,0.19715163794374477,no_trade,
UWPSX,inverse,GLD_bin_0.5_1,778,331,430,0.4254498714652956,0.5526992287917738,1.3594619415533529,-1.4031566021098139,-0.1971406635643448,predict_down,-1.4031566021098139
SRPSX,inverse,XLK_bin_-2_-1,522,215,277,0.4118773946360153,0.5306513409961686,1.2045895505490105,-1.3060046647309447,-0.19688992100083216,no_trade,
UCPSX,inverse,GLD_bin_-2_-1,494,220,262,0.44534412955465585,0.5303643724696356,2.321088480848609,-2.3200203393789938,-0.19677300228866879,no_trade,
BTCFX,long,SPY_bin_0_0.5,298,134,164,0.44966442953020136,0.5503355704697986,2.5669175086197087,-2.454678761884549,-0.19664553957726527,predict_down,-2.454678761884549
TEPSX,inverse,SLV_bin_-0.5_0,673,365,259,0.5423476968796433,0.3848439821693908,1.4327500346407351,-1.5081791048727384,0.1966350289477402,no_trade,
ULPIX,ultra_long,GDX_bin_lt-2,851,463,378,0.5440658049353702,0.44418331374853115,1.9311157270505535,-1.9227317862224782,0.19660865620717916,no_trade,
FNPIX,long,XLK_bin_-2_-1,687,373,308,0.5429403202328966,0.4483260553129549,1.7185034249285327,-1.6426983303628482,0.1965803373312743,no_trade,
UJPIX,ultra_long,EEM_bin_-0.5_0,889,480,394,0.5399325084364455,0.4431946006749156,1.896027723661025,-1.8664427593241475,0.19652965150008758,no_trade,
SNPSX,inverse,TLT_bin_-2_-1,527,218,287,0.41366223908918404,0.5445920303605313,1.4476302932682055,-1.4601951515846996,-0.19638065383745731,no_trade,
URPSX,inverse,TLT_bin_-2_-1,574,243,309,0.42334494773519166,0.5383275261324042,1.7903171559765014,-1.7726991811345436,-0.19637104193080843,no_trade,
UHPSX,inverse,XLV_bin_-2_-1,426,182,236,0.4272300469483568,0.5539906103286385,3.3952527195513413,-2.9728258101177087,-0.19636360617238285,predict_down,-2.9728258101177087
UOPIX,ultra_long,TLT_bin_-2_-1,574,308,249,0.5365853658536586,0.4337979094076655,2.11400010881699,-2.162311963367427,0.19633511260826408,no_trade,
UWPSX,inverse,GDX_bin_lt-2,851,365,463,0.4289071680376028,0.5440658049353702,1.8982843581832338,-1.8570344421548195,-0.1961611703652187,no_trade,
SRPIX,long,XLK_bin_-2_-1,522,219,280,0.41954022988505746,0.5363984674329502,1.1926942637933728,-1.2984400585785094,-0.19609803186060154,no_trade,
URPSX,inverse,GLD_bin_0.5_1,778,319,436,0.41002570694087404,0.5604113110539846,1.5445701072137026,-1.4798267609423643,-0.19599820510244184,predict_down,-1.4798267609423643
UWPIX,ultra_long,GLD_bin_0.5_1,778,330,426,0.4241645244215938,0.5475578406169666,1.3693292250320206,-1.4183783711269513,-0.19582331855978724,no_trade,
SLPIX,long,GDX_bin_0_0.5,495,269,222,0.5434343434343434,0.4484848484848485,1.0859458731587905,-0.8792453763022092,0.19581205321338224,no_trade,
USPIX,ultra_long,SLV_bin_-2_-1,589,256,326,0.43463497453310695,0.5534804753820034,1.9490752817350723,-1.884265815301649,-0.1957680537591837,predict_down,-1.884265815301649
UJPSX,inverse,EEM_bin_-0.5_0,889,478,394,0.5376827896512936,0.4431946006749156,1.9053747857332024,-1.870093148119223,0.19567204411866887,no_trade,
ULPSX,inverse,XLU_bin_gt2,213,113,99,0.5305164319248826,0.4647887323943662,2.3208890028612337,-3.0697821465483104,-0.19553039992940524,no_trade,
SPPIX,long,SLV_bin_lt-2,573,255,306,0.44502617801047123,0.5340314136125655,2.053842320051754,-2.077638286366864,-0.1955105131152935,no_trade,
UCPIX,ultra_long,HYG_bin_0.5_1,359,162,191,0.45125348189415043,0.532033426183844,2.561923677388654,-2.540406892128551,-0.19550440295150756,no_trade,
WCPIX,long,EEM_bin_1_2,839,449,369,0.5351609058402861,0.4398092967818832,1.722564013644463,-1.6515370207333149,0.19548758221188384,no_trade,
UWPIX,ultra_long,GDX_bin_lt-2,851,370,462,0.43478260869565216,0.5428907168037603,1.8730902030420937,-1.8601425612964733,-0.1954670836585147,no_trade,
UDPIX,ultra_long,TLT_bin_-2_-1,574,316,251,0.5505226480836237,0.4372822299651568,1.6251042928387753,-1.5991147412990194,0.19539225866027718,predict_up,1.6251042928387753
ULPIX,ultra_long,XLU_bin_-0.5_0,1320,741,557,0.5613636363636364,0.421969696969697,1.3824489548264363,-1.3762584027152258,0.1953172312227335,predict_up,1.3824489548264363
INPIX,long,QQQ_bin_0.5_1,939,532,391,0.5665601703940362,0.4164004259850905,1.6874141740539736,-1.8270383928891183,0.19524209688718697,predict_up,1.6874141740539736
SVPIX,long,EEM_bin_lt-2,420,233,185,0.5547619047619048,0.44047619047619047,1.6355324099099449,-1.617117048141986,0.19502951810178498,predict_up,1.6355324099099449
