ticker,fund_group,condition,horizon,selection_trades,selection_avg,selected_pre2025,holdout_trades,holdout_hit_rate,holdout_avg
MGPSX,inverse,LTPZ_big_down,2,149,-0.0201,False,26,0.5385,0.4088
SMPIX,long,SIL_big_down,3,544,0.1726,False,112,0.5804,0.4088
MDPIX,long,LTPZ_big_up,1,110,-0.0293,False,25,0.64,0.4087
OTPIX,long,XLC_big_down,1,190,0.1394,False,46,0.587,0.4087
UBPSX,inverse,OIH_big_down,1,540,0.0726,False,98,0.551,0.4086
UAPIX,ultra_long,SIL_big_down,3,544,-0.0012,False,112,0.6518,0.4086
SGPIX,long,XOP_lt-2,3,234,0.07,False,42,0.7619,0.4086
BKPSX,inverse,TBT_gt2,2,144,0.0108,False,26,0.5385,0.4085
UDPSX,inverse,EDV_big_down,2,314,-0.0706,False,57,0.5439,0.4085
UAPIX,ultra_long,VGLT_big_up,3,111,0.0828,False,24,0.5833,0.4084
SHPSX,inverse,SPTL_big_down,2,140,-0.0084,False,21,0.5714,-0.4084
SPPIX,long,TBT_gt2,1,94,-0.1996,True,26,0.4615,-0.4084
BKPSX,inverse,XME_down,2,700,0.0147,False,135,0.6,0.4083
UKPSX,inverse,SHY_up,3,869,-0.0932,False,206,0.5922,-0.4083
UIPIX,ultra_long,PST_big_up,3,74,-0.0324,False,24,0.625,-0.4082
UVPIX,ultra_long,XOP_gt2,3,255,-0.078,False,54,0.6296,-0.4082
USPIX,ultra_long,OIH_big_down,2,540,-0.0934,False,98,0.6122,-0.4082
UCPIX,ultra_long,FLRN_down,1,369,-0.2437,True,77,0.5974,-0.4082
OEPIX,long,XOP_lt-2,2,220,-0.0514,False,42,0.5952,0.4081
USPIX,ultra_long,ULE_big_down,3,181,-0.1973,True,45,0.6222,-0.4081
BKPIX,long,XLP_big_down,3,82,0.267,True,46,0.6957,0.408
USPIX,ultra_long,XLP_big_up,1,18,1.2723,False,35,0.5714,-0.408
SHPIX,long,XLB_big_down,2,252,-0.0041,False,63,0.6349,-0.408
IDPSX,inverse,DBC_big_down,3,217,0.0959,False,53,0.6792,0.4079
UIPIX,ultra_long,XLC_big_down,3,190,-0.1928,True,46,0.587,-0.4079
UIPSX,inverse,XLC_big_down,3,190,-0.1955,True,46,0.587,-0.4078
UVPSX,inverse,WIP_big_down,2,16,0.4417,False,20,0.55,0.4078
UTPSX,inverse,TBT_lt-2,1,133,0.0983,False,32,0.5938,0.4078
MGPSX,inverse,XLB_big_down,1,252,0.0586,False,63,0.619,0.4077
BKPIX,long,XLB_big_down,3,204,-0.0839,False,63,0.6825,0.4077
UVPSX,inverse,XBI_big_down,1,435,-0.0489,False,76,0.4868,-0.4075
OEPSX,inverse,DBC_big_down,3,174,0.1572,True,53,0.5849,0.4074
UVPSX,inverse,SMH_big_down,1,406,-0.1938,True,91,0.5275,-0.4073
UFPIX,ultra_long,SIL_lt-2,1,223,-0.3527,True,66,0.6061,-0.4073
CYPIX,long,XOP_lt-2,3,231,0.0947,False,42,0.5714,0.4073
UCPSX,inverse,XBI_down,2,857,-0.0477,False,87,0.5287,-0.4071
SNPIX,long,TBT_gt2,3,160,-0.0472,False,26,0.6538,-0.4071
BIPSX,inverse,XME_big_down,3,330,0.0534,False,101,0.6139,0.407
LVPIX,long,GOVZ_lt-2,3,5,0.1379,False,16,0.75,0.407
SNPSX,inverse,SPTL_big_down,3,140,-0.081,False,21,0.7143,-0.4069
ULPSX,inverse,SOXX_big_down,1,409,0.087,False,94,0.5745,0.4068
PHPIX,long,OIH_big_down,3,451,0.0166,False,98,0.6633,0.4068
OTPSX,inverse,XLC_big_down,1,190,0.1373,False,46,0.587,0.4068
WCPSX,inverse,TBT_gt2,3,160,0.0442,False,26,0.6154,0.4067
MGPSX,inverse,SPTL_big_down,2,140,0.011,False,21,0.5238,0.4066
URPSX,inverse,TMV_lt-2,1,322,-0.1946,True,56,0.5179,-0.4066
UKPIX,ultra_long,ULE_up,2,930,-0.117,False,187,0.5668,-0.4066
UAPSX,inverse,ULE_big_down,3,176,0.0735,False,45,0.6444,0.4066
LGPSX,inverse,XLY_lt-2,3,25,0.1628,False,29,0.5862,0.4066
MLPSX,inverse,LTPZ_big_down,2,27,-0.3241,False,22,0.6364,0.4065
UVPSX,inverse,SOXX_lt-2,2,47,0.0456,False,28,0.6071,-0.4064
SHPSX,inverse,PST_down,1,781,-0.0831,False,81,0.5679,-0.4064
PMPSX,inverse,GDXJ_lt-2,1,259,0.1126,False,70,0.6143,0.4064
UFPIX,ultra_long,XME_down,3,782,-0.0082,False,164,0.6037,-0.4063
UAPSX,inverse,SIL_big_down,3,544,-0.0044,False,112,0.6518,0.4063
TEPSX,inverse,YCL_big_up,2,161,0.0413,False,60,0.7,0.4063
MDPIX,long,VGLT_big_down,2,139,0.0201,False,23,0.5652,0.4062
UJPSX,inverse,XME_down,2,913,0.1191,False,172,0.5756,0.406
PHPSX,inverse,XLY_big_down,2,200,0.0278,False,73,0.6027,0.406
INPSX,inverse,TBF_big_down,3,128,0.0466,False,30,0.6333,0.406
UBPSX,inverse,XOP_big_down,2,329,-0.2262,True,86,0.6395,0.406
UBPSX,inverse,ZROZ_big_up,3,203,0.1907,True,65,0.5846,0.406
IDPSX,inverse,PST_big_up,3,112,0.0952,False,24,0.5833,0.4059
ENPIX,long,TMF_big_down,1,251,-0.0448,False,120,0.6083,0.4058
UVPSX,inverse,XOP_lt-2,2,234,-0.3137,True,42,0.6429,-0.4058
SOPSX,inverse,YCL_big_up,1,161,-0.0661,False,60,0.6167,-0.4058
UKPSX,inverse,TMV_down,2,970,-0.1386,False,194,0.5722,-0.4058
UUPIX,ultra_long,TMF_gt2,1,228,-0.0975,False,51,0.6078,0.4058
OEPSX,inverse,XOP_lt-2,2,220,-0.0532,False,42,0.5952,0.4058
UTPIX,ultra_long,SHV_down,1,288,-0.0214,False,32,0.5625,0.4057
UMPIX,ultra_long,EUO_big_up,3,166,0.1289,False,39,0.6154,0.4057
BLPIX,long,LTPZ_big_up,1,100,-0.0828,False,25,0.68,0.4056
UNPIX,ultra_long,EDV_big_down,3,290,-0.1401,False,57,0.5789,0.4055
UNPIX,ultra_long,OIH_big_down,2,540,-0.0333,False,98,0.602,0.4055
SVPIX,long,ZROZ_lt-2,2,33,-0.1049,False,17,0.4706,0.4055
MDPSX,inverse,LTPZ_big_up,1,110,-0.0327,False,25,0.64,0.4054
UIPSX,inverse,PST_big_up,3,87,-0.0447,False,24,0.625,-0.4052
UFPIX,ultra_long,OIH_big_down,1,540,-0.1215,False,98,0.551,-0.4052
OEPIX,long,XLY_gt2,1,20,-0.1057,False,22,0.5,-0.4052
UKPSX,inverse,SOXX_lt-2,2,139,0.1685,True,61,0.5574,-0.4051
UFPIX,ultra_long,YCS_down,2,866,-0.0553,False,160,0.5813,-0.4051
UNPIX,ultra_long,XOP_lt-2,2,234,0.0879,False,42,0.6667,0.405
BIPIX,long,SMH_big_down,3,396,0.0706,False,91,0.6264,0.405
SNPIX,long,EUO_big_up,1,128,-0.2621,True,39,0.5897,-0.405
UVPIX,ultra_long,XLY_up,2,616,0.0224,False,30,0.4667,0.4049
UHPIX,ultra_long,CEW_up,2,891,0.0601,False,62,0.4677,0.4048
UUPSX,inverse,TMF_gt2,1,228,-0.101,False,51,0.6078,0.4046
UUPIX,ultra_long,OIH_big_down,2,540,0.0679,False,98,0.602,0.4046
UMPIX,ultra_long,TBT_lt-2,3,133,0.0348,False,32,0.625,0.4045
BKPSX,inverse,XLP_big_down,3,82,0.2645,True,46,0.6739,0.4045
BLPSX,inverse,LTPZ_big_up,1,66,-0.1947,True,25,0.64,0.4045
UKPSX,inverse,XLB_down,2,896,-0.1306,False,187,0.5829,-0.4045
UKPIX,ultra_long,TMV_down,2,970,-0.1434,False,194,0.5722,-0.4044
UOPIX,ultra_long,EDV_big_up,2,280,0.1627,True,59,0.6102,0.4044
UKPSX,inverse,OIH_gt2,2,263,-0.0373,False,61,0.5902,-0.4043
UCPSX,inverse,GDXJ_big_down,3,578,-0.0848,False,109,0.6239,-0.4043
SMPSX,inverse,SIL_big_down,3,544,0.1626,False,112,0.5804,0.4043
SGPSX,inverse,XOP_lt-2,3,234,0.0613,False,42,0.7381,0.4043
SNPSX,inverse,TBT_gt2,3,160,-0.0515,False,26,0.6538,-0.4042
UFPIX,ultra_long,OIH_down,2,536,0.0724,False,181,0.5912,-0.4042
UKPIX,ultra_long,IEI_up,2,924,-0.1115,False,200,0.565,-0.4041
TEPIX,long,TMV_lt-2,2,322,0.1847,True,56,0.6786,0.404
UFPSX,inverse,FXE_up,3,920,-0.0675,False,164,0.5488,-0.4039
UMPSX,inverse,SOXX_lt-2,1,63,-0.5808,True,36,0.5833,0.4038
PMPIX,long,GDXJ_lt-2,1,259,0.1163,False,70,0.6143,0.4038
UKPIX,ultra_long,CEW_up,2,998,-0.0934,False,207,0.5604,-0.4038
PHPSX,inverse,SOXX_big_down,3,332,0.0236,False,94,0.6489,0.4038
OEPSX,inverse,MUB_up,2,159,-0.1194,False,163,0.5828,0.4037
UKPIX,ultra_long,XLB_down,2,896,-0.1405,False,187,0.5829,-0.4037
SMPIX,long,EUO_big_down,3,153,0.1716,True,53,0.6604,0.4037
URPSX,inverse,ZROZ_gt2,3,34,-0.2014,False,19,0.6842,-0.4036
BIPIX,long,XBI_big_down,2,409,0.0611,False,92,0.6196,0.4036
SOPSX,inverse,XLC_big_down,1,190,-0.1954,False,46,0.5652,-0.4036
PMPIX,long,XBI_up,2,133,0.1031,False,50,0.48,-0.4035
USPSX,inverse,USO_big_down,3,466,-0.1784,True,122,0.6311,-0.4035
BIPSX,inverse,XBI_big_down,2,409,0.0455,False,92,0.6196,0.4035
UCPSX,inverse,SOXX_big_down,3,345,-0.1524,True,94,0.6489,-0.4035
CYPIX,long,XLB_big_down,2,222,0.0766,False,63,0.5556,0.4034
UFPSX,inverse,TMF_down,2,591,-0.0133,False,77,0.6234,-0.4034
CYPSX,inverse,XOP_lt-2,3,216,0.0642,False,42,0.5714,0.4034
UXPSX,inverse,XOP_lt-2,2,234,-0.1026,False,42,0.6429,-0.4033
SOPIX,long,YCL_big_up,1,161,-0.063,False,60,0.6167,-0.4033
LVPSX,inverse,GOVZ_lt-2,3,5,0.1349,False,16,0.75,0.4032
UXPSX,inverse,OIH_lt-2,2,268,0.0032,False,43,0.6047,-0.4032
MDPSX,inverse,VGLT_big_down,2,139,0.0165,False,23,0.5652,0.4032
UTPIX,ultra_long,FXA_big_down,2,4,0.1527,False,12,0.75,0.4032
LGPIX,long,YCL_big_up,1,161,-0.0557,False,60,0.6333,0.4031
BKPSX,inverse,XLB_big_down,3,204,-0.0876,False,63,0.6667,0.403
UMPIX,ultra_long,XME_lt-2,3,142,0.0121,False,52,0.6154,0.4028
UCPIX,ultra_long,SOXX_big_down,3,345,-0.1479,False,94,0.6489,-0.4027
UBPIX,ultra_long,XLC_big_up,2,212,0.3026,True,51,0.6078,0.4027
UTPSX,inverse,SHV_down,1,288,-0.0244,False,32,0.5625,0.4027
UKPSX,inverse,ULE_up,2,930,-0.1177,False,187,0.5615,-0.4027
TEPIX,long,TMF_gt2,3,319,0.1797,True,55,0.6727,0.4026
UJPIX,ultra_long,SHV_up,1,1009,0.1159,False,324,0.5525,0.4026
UAPSX,inverse,VGLT_big_up,3,111,0.0803,False,24,0.5833,0.4026
IDPIX,long,TBF_big_down,1,133,-0.2531,True,30,0.5,0.4026
UVPIX,ultra_long,XOP_gt2,1,237,0.1529,True,52,0.5385,-0.4025
SVPIX,long,SMH_lt-2,1,77,0.1452,False,19,0.4737,0.4025
UVPIX,ultra_long,VGSH_up,1,830,-0.1088,False,204,0.549,-0.4024
SMPIX,long,OIH_down,3,963,0.1841,True,181,0.6077,0.4024
PMPIX,long,SHV_up,2,398,-0.0046,False,305,0.5705,0.4023
UFPSX,inverse,SOXX_big_down,1,409,-0.212,True,94,0.5745,-0.4022
SVPSX,inverse,ZROZ_lt-2,2,40,-0.122,False,17,0.4706,0.4022
SOPSX,inverse,LTPZ_big_up,2,110,-0.1062,False,25,0.68,-0.4022
UGPSX,inverse,TBT_big_up,1,231,-0.1759,True,94,0.5213,0.4022
ENPSX,inverse,TMF_big_down,1,274,-0.0355,False,120,0.6083,0.4022
SOPSX,inverse,XLY_lt-2,3,25,-0.1478,False,29,0.6207,-0.4021
PHPSX,inverse,OIH_big_down,3,413,0.019,False,98,0.6633,0.4021
ULPIX,ultra_long,IAU_big_down,3,101,0.1115,False,69,0.6232,0.4021
UCPSX,inverse,ULE_big_down,3,181,-0.1232,False,45,0.6444,-0.4021
URPIX,ultra_long,XLP_big_down,3,82,-0.2621,True,46,0.5435,-0.4021
UBPSX,inverse,TLH_up,2,698,-0.037,False,42,0.5,0.4021
BITIX,long,FLRN_down,2,31,0.3166,False,31,0.6129,-0.4021
UNPIX,ultra_long,OIH_lt-2,2,268,-0.0175,False,43,0.6047,0.4019
BKPSX,inverse,SPTL_up,1,935,0.0545,False,10,0.6,0.4018
BIPSX,inverse,SMH_big_down,3,396,0.0617,False,91,0.6264,0.4018
CYPIX,long,XLB_big_down,3,177,0.0009,False,63,0.6508,0.4018
UKPIX,ultra_long,XLC_down,3,641,-0.1236,False,177,0.5593,-0.4017
UAPIX,ultra_long,GDXJ_big_down,2,578,0.1017,False,109,0.5505,0.4016
USPSX,inverse,STIP_up,1,974,-0.2441,True,204,0.5539,-0.4016
UCPIX,ultra_long,ULE_big_down,3,181,-0.1171,False,45,0.6444,-0.4016
URPSX,inverse,TMF_gt2,1,319,-0.2265,True,55,0.5273,-0.4014
UUPIX,ultra_long,XLB_big_down,3,165,0.0138,False,63,0.5714,0.4014
UTPSX,inverse,FXA_big_down,2,4,0.1505,False,12,0.75,0.4014
UMPSX,inverse,EUO_big_up,3,160,0.1132,False,39,0.6154,0.4013
BIPIX,long,YCS_up,3,550,-0.0308,False,50,0.64,0.4012
UUPSX,inverse,OIH_big_down,2,540,0.0666,False,98,0.602,0.4012
UIPIX,ultra_long,TBT_gt2,2,160,-0.0949,False,26,0.5,-0.4012
UNPSX,inverse,OIH_big_down,2,540,-0.0374,False,98,0.602,0.4012
LGPSX,inverse,YCL_big_up,1,161,-0.0609,False,60,0.6333,0.4012
UBPSX,inverse,XBI_down,2,282,-0.1279,False,88,0.6477,0.4012
UAPIX,ultra_long,TBT_gt2,2,160,0.0801,False,26,0.4615,0.4011
UNPSX,inverse,XOP_lt-2,2,234,0.0841,False,42,0.6667,0.4011
UWPSX,inverse,XOP_lt-2,1,234,-0.3869,True,42,0.5714,-0.401
UCPSX,inverse,EDV_gt2,1,12,0.672,False,12,0.5,-0.4009
SVPIX,long,XBI_lt-2,1,193,0.1786,True,41,0.6829,0.4009
IDPIX,long,XBI_lt-2,1,195,0.167,True,41,0.5366,0.4008
UCPSX,inverse,XME_lt-2,2,156,-0.1564,True,52,0.5385,-0.4008
UKPSX,inverse,VMBS_up,3,941,-0.1226,False,196,0.5867,-0.4008
UFPIX,ultra_long,FXE_up,2,444,-0.1654,True,62,0.5323,-0.4008
PMPIX,long,FXE_down,2,842,0.0574,False,203,0.5961,0.4006
UKPSX,inverse,XLC_down,3,641,-0.1115,False,177,0.5537,-0.4006
TEPSX,inverse,TMV_lt-2,2,322,0.1785,True,56,0.6786,0.4006
UKPIX,ultra_long,VMBS_up,3,941,-0.1284,False,196,0.5816,-0.4005
UXPIX,ultra_long,XLB_big_down,3,91,0.0858,False,47,0.7021,-0.4005
UBPSX,inverse,XLC_big_up,2,212,0.3006,True,51,0.6078,0.4005
UCPSX,inverse,SIL_big_down,3,544,-0.0162,False,112,0.6518,-0.4003
UOPSX,inverse,ULE_big_down,3,181,0.1593,True,45,0.6222,0.4003
UKPIX,ultra_long,XBI_down,1,888,-0.2298,True,174,0.523,-0.4003
USPIX,ultra_long,USO_big_down,3,466,-0.1747,True,122,0.6311,-0.4003
UIPSX,inverse,TBT_gt2,2,160,-0.0979,False,26,0.5,-0.4002
UXPSX,inverse,OIH_big_down,2,540,0.018,False,98,0.5918,-0.4002
UKPSX,inverse,IEI_up,2,916,-0.1049,False,200,0.56,-0.4002
UHPSX,inverse,CEW_up,2,897,0.0643,False,62,0.4677,0.4002
UJPIX,ultra_long,SIL_down,1,964,0.0779,False,174,0.5805,0.4001
UNPIX,ultra_long,XLP_big_down,3,82,0.2417,True,46,0.6304,0.4001
UNPIX,ultra_long,SOXX_big_down,3,409,0.0543,False,94,0.6809,0.4001
USPIX,ultra_long,STIP_up,1,974,-0.2435,True,204,0.5539,-0.4
ENPSX,inverse,XLY_big_up,2,244,0.1581,True,62,0.4839,-0.4
URPSX,inverse,WIP_big_down,2,16,0.0835,False,20,0.55,-0.3999
SOPIX,long,LTPZ_big_up,2,110,-0.1068,False,25,0.68,-0.3999
UAPSX,inverse,GDXJ_big_down,2,578,0.0989,False,109,0.5505,0.3999
TEPIX,long,TBT_big_down,2,460,0.1412,False,89,0.6742,0.3999
UNPSX,inverse,OIH_lt-2,2,268,-0.0209,False,43,0.6047,0.3998
SMPIX,long,ZROZ_big_down,3,373,0.0459,False,71,0.5915,0.3998
OEPIX,long,XBI_down,2,223,0.0133,False,64,0.5781,0.3997
IDPIX,long,XLP_big_down,3,82,0.2093,True,46,0.6304,0.3997
UMPSX,inverse,XME_lt-2,3,142,0.0084,False,52,0.6154,0.3997
TEPSX,inverse,TMF_gt2,3,319,0.1748,True,55,0.6727,0.3996
SNPSX,inverse,EUO_big_up,1,133,-0.321,True,39,0.5897,-0.3996
SVPSX,inverse,SMH_lt-2,1,57,0.2067,True,19,0.4737,0.3996
UXPIX,ultra_long,GDXJ_lt-2,3,189,-0.0245,False,70,0.6571,-0.3996
UXPIX,ultra_long,XME_lt-2,1,69,0.1682,False,15,0.4667,0.3995
UMPSX,inverse,TBT_lt-2,3,133,0.0277,False,32,0.625,0.3995
UVPSX,inverse,XLB_big_up,2,249,0.0302,False,74,0.6216,-0.3994
CYPSX,inverse,XLB_big_down,2,247,0.0771,False,63,0.5556,0.3993
UKPIX,ultra_long,OIH_gt2,2,263,-0.0384,False,61,0.5902,-0.3993
UCPIX,ultra_long,EDV_gt2,1,12,0.6895,False,12,0.5,-0.3993
UTPIX,ultra_long,LTPZ_big_down,1,149,0.0973,False,26,0.5385,0.3992
UUPIX,ultra_long,ZROZ_gt2,3,34,0.123,False,19,0.5263,0.3992
UKPSX,inverse,TBT_down,2,957,-0.1557,True,194,0.567,-0.3991
SMPSX,inverse,EUO_big_down,3,153,0.1668,True,53,0.6604,0.3991
UWPIX,ultra_long,XOP_lt-2,1,234,-0.3962,True,42,0.5714,-0.399
UBPIX,ultra_long,XLP_big_down,3,21,-0.3714,False,45,0.5111,0.3989
PMPIX,long,IAU_down,2,149,-0.196,True,102,0.5784,0.3989
SMPSX,inverse,XLB_down,2,896,0.2258,True,187,0.5936,0.3989
UDPIX,ultra_long,IAU_big_down,3,101,0.1366,False,69,0.6522,0.3989
UJPIX,ultra_long,SMH_down,2,866,0.1106,False,161,0.5652,0.3988
UBPIX,ultra_long,IEF_up,2,269,-0.1465,False,26,0.4615,0.3988
SOPIX,long,XLY_lt-2,3,25,-0.1448,False,29,0.6207,-0.3988
BKPIX,long,XBI_lt-2,3,183,0.0359,False,34,0.7059,0.3987
SGPIX,long,XLB_big_down,1,232,0.0433,False,42,0.6667,0.3987
UVPIX,ultra_long,XOP_lt-2,2,234,-0.3101,True,42,0.6429,-0.3986
UJPSX,inverse,TBT_lt-2,2,133,-0.0018,False,32,0.5625,0.3986
UDPSX,inverse,IAU_big_down,3,101,0.1327,False,69,0.6522,0.3986
UNPIX,ultra_long,EDV_big_up,3,280,0.0328,False,59,0.661,0.3985
UBPIX,ultra_long,SOXX_big_down,1,409,0.1581,True,94,0.5851,0.3985
PHPIX,long,SMH_big_down,2,203,-0.0243,False,91,0.6264,0.3983
ULPSX,inverse,IAU_big_down,3,101,0.0935,False,69,0.6232,0.3982
UUPSX,inverse,XLB_big_down,3,165,0.0122,False,63,0.5714,0.3982
UBPSX,inverse,SIL_big_down,1,370,0.0297,False,51,0.5686,0.3981
ULPIX,ultra_long,YCL_big_up,1,43,-0.3036,False,41,0.6341,0.3981
PMPSX,inverse,SHV_up,2,398,-0.0087,False,296,0.5642,0.3981
WCPIX,long,LTPZ_big_up,3,110,0.1791,True,25,0.72,0.398
UKPIX,ultra_long,VMBS_up,1,941,-0.1729,True,196,0.5357,-0.398
CYPSX,inverse,XLB_big_down,3,135,-0.0217,False,63,0.6508,0.398
BKPIX,long,WIP_big_down,2,1,-0.36,False,13,0.6154,0.3978
UKPIX,ultra_long,IEF_up,2,948,-0.1301,False,197,0.5635,-0.3978
UKPIX,ultra_long,TBT_down,2,957,-0.1604,True,194,0.567,-0.3978
BIPIX,long,FLRN_down,3,340,0.0933,False,77,0.6494,0.3977
UVPSX,inverse,OIH_big_down,2,540,-0.0867,False,98,0.602,-0.3977
PMPSX,inverse,FXE_down,2,885,0.0484,False,203,0.5961,0.3977
UBPIX,ultra_long,SIL_big_up,3,554,0.1539,True,155,0.5935,0.3977
UCPIX,ultra_long,XLP_big_down,1,82,-0.4291,True,46,0.4783,-0.3977
UGPSX,inverse,COPX_lt-2,1,192,0.409,True,68,0.4706,-0.3976
SPPSX,inverse,GOVZ_big_down,1,137,-0.1045,False,66,0.5,-0.3975
UCPSX,inverse,ZROZ_gt2,3,34,-0.0744,False,19,0.5263,-0.3974
UJPIX,ultra_long,GOVZ_down,1,294,0.0927,False,193,0.5699,0.3974
USPIX,ultra_long,SIL_lt-2,1,221,-0.4077,True,66,0.5606,-0.397
PMPIX,long,OIH_big_down,2,127,-0.0414,False,44,0.5455,0.397
UNPSX,inverse,SOXX_big_down,3,409,0.0513,False,94,0.6809,0.397
UBPIX,ultra_long,GDXJ_big_up,3,578,0.1256,False,154,0.6039,0.3968
IDPSX,inverse,TBF_big_down,1,133,-0.2571,True,30,0.5,0.3968
UXPSX,inverse,SOXX_big_down,3,409,-0.0647,False,94,0.6702,-0.3968
PMPSX,inverse,IAU_down,2,213,-0.1532,True,102,0.5784,0.3968
UXPIX,ultra_long,XOP_lt-2,2,234,-0.0989,False,42,0.6667,-0.3968
ENPSX,inverse,IAU_big_up,2,17,-0.792,False,35,0.6571,0.3968
UUPSX,inverse,XLB_big_up,2,249,-0.0451,False,74,0.6216,0.3968
SHPIX,long,GDXJ_lt-2,3,259,-0.0389,False,70,0.7143,-0.3967
PHPIX,long,VCLT_down,2,298,0.056,False,15,0.6,0.3967
INPIX,long,SMH_lt-2,1,138,0.0187,False,59,0.5593,0.3966
SOPIX,long,XLC_big_down,1,190,-0.1902,False,46,0.5652,-0.3966
SMPIX,long,ZROZ_big_down,2,317,-0.0582,False,71,0.5493,0.3965
URPSX,inverse,XOP_lt-2,1,234,-0.4738,True,42,0.5476,-0.3964
BTCFX,long,PFF_up,1,231,0.0495,False,189,0.5556,-0.3963
IDPSX,inverse,XLP_big_down,3,82,0.207,True,46,0.6304,0.3963
UJPIX,ultra_long,SOXX_big_down,3,409,0.1097,False,94,0.5532,0.3962
TEPIX,long,GDXJ_lt-2,3,259,0.105,False,70,0.6,0.3961
UNPSX,inverse,EDV_big_up,3,280,0.0291,False,59,0.661,0.3961
TEPSX,inverse,ULE_big_down,1,173,0.1196,False,32,0.5938,0.3961
UUPSX,inverse,ZROZ_gt2,3,34,0.128,False,19,0.5263,0.396
BITIX,long,YCL_big_up,2,2,1.2641,False,47,0.5745,-0.396
OEPSX,inverse,XBI_down,2,160,-0.1497,False,64,0.5781,0.396
SMPIX,long,GDXJ_down,1,936,0.1896,True,176,0.5284,0.396
SHPSX,inverse,LTPZ_big_up,2,110,-0.1132,False,25,0.64,-0.3959
UXPIX,ultra_long,XLP_big_down,3,82,-0.2566,True,46,0.587,-0.3959
IDPSX,inverse,XBI_lt-2,1,195,0.1622,True,41,0.5366,0.3959
ENPIX,long,XLP_big_down,3,82,0.4288,True,46,0.6304,0.3959
UIPIX,ultra_long,XME_lt-2,3,143,-0.0223,False,52,0.6346,-0.3959
LGPIX,long,XOP_lt-2,3,234,0.1033,False,42,0.7381,0.3958
UJPIX,ultra_long,SMH_big_down,2,406,0.0874,False,91,0.5824,0.3958
UDPIX,ultra_long,SMH_lt-2,1,73,-0.3375,True,59,0.6102,0.3958
UKPSX,inverse,VMBS_up,1,941,-0.163,True,196,0.5408,-0.3958
UGPIX,ultra_long,USO_big_up,1,157,-0.4079,True,108,0.4907,0.3957
SNPSX,inverse,PFF_down,1,216,0.0027,False,63,0.6508,-0.3957
UBPIX,ultra_long,SOXX_big_up,1,314,-0.3685,True,67,0.5672,0.3957
UAPIX,ultra_long,ZROZ_gt2,3,34,0.051,False,19,0.5789,0.3957
TEPSX,inverse,TBT_big_down,2,460,0.1371,False,89,0.6742,0.3956
UCPIX,ultra_long,ZROZ_gt2,3,34,-0.0733,False,19,0.5263,-0.3956
UDPSX,inverse,IAU_big_down,2,101,0.239,True,69,0.6232,0.3956
UTPSX,inverse,LTPZ_big_down,1,149,0.0929,False,26,0.5385,0.3956
SMPSX,inverse,ZROZ_big_down,3,373,0.0386,False,71,0.5915,0.3956
IDPIX,long,VGLT_big_up,1,111,-0.147,False,24,0.5,0.3955
UJPSX,inverse,USO_down,3,863,0.0806,False,187,0.5615,0.3955
UKPIX,ultra_long,SOXX_lt-2,2,139,0.1701,True,61,0.5574,-0.3955
SMPIX,long,UDN_up,3,894,0.1781,True,179,0.648,0.3955
UFPSX,inverse,IAU_down,1,483,0.1243,False,65,0.5077,-0.3954
CYPIX,long,XLP_big_down,3,82,0.1616,False,46,0.587,0.3954
BKPIX,long,XOP_lt-2,2,144,0.1986,True,42,0.619,0.3953
TEPIX,long,FXA_down,1,943,0.1583,True,186,0.6022,0.3953
UOPSX,inverse,EDV_big_up,2,280,0.1549,True,59,0.6102,0.3953
UJPIX,ultra_long,XME_big_down,2,423,0.1138,False,101,0.5743,0.3953
BMPIX,long,XLC_lt-2,3,7,0.0094,False,12,0.75,0.3952
UJPIX,ultra_long,FXB_down,1,585,0.0934,False,192,0.5521,0.3952
UFPSX,inverse,FLRN_down,3,563,-0.0695,False,77,0.6234,-0.3952
BIPSX,inverse,FLRN_down,3,315,0.0766,False,77,0.6494,0.3952
FNPIX,long,TBT_gt2,1,104,-0.0115,False,17,0.4706,0.3952
SHPSX,inverse,XOP_lt-2,1,192,-0.2838,True,42,0.619,-0.3951
PMPIX,long,EDV_big_down,1,235,-0.0896,False,46,0.5,0.3951
UNPSX,inverse,XLP_big_down,3,82,0.2397,True,46,0.587,0.3951
BKPSX,inverse,XBI_lt-2,3,183,0.0329,False,34,0.7059,0.3951
SLPIX,long,OIH_lt-2,1,207,0.1697,True,43,0.5814,0.395
IDPSX,inverse,XLB_big_down,2,73,-0.1075,False,35,0.6,0.3949
UXPSX,inverse,XLP_big_down,3,82,-0.2513,True,46,0.5652,-0.3949
UHPIX,ultra_long,EDV_big_up,1,247,0.019,False,59,0.5085,-0.3949
UNPIX,ultra_long,SMH_big_down,1,351,-0.0608,False,89,0.618,0.3948
UXPSX,inverse,BIL_down,1,223,-0.0638,False,23,0.5217,0.3948
URPIX,ultra_long,IAU_big_down,2,101,-0.2841,True,69,0.6377,-0.3948
UOPSX,inverse,XOP_gt2,3,264,0.18,True,54,0.7037,0.3947
UTPIX,ultra_long,SPTL_big_up,1,113,0.0185,False,24,0.5833,0.3947
UJPSX,inverse,GOVZ_down,1,294,0.0764,False,193,0.5699,0.3947
IDPSX,inverse,XLY_big_down,3,74,0.0362,False,71,0.662,0.3945
WCPSX,inverse,LTPZ_big_up,3,110,0.1767,True,25,0.72,0.3945
UKPIX,ultra_long,IEI_up,1,924,-0.1998,True,200,0.54,-0.3945
