ETF,Fund,N,Same,Lead1,DirAgree
VMBS,URPSX,2509,-0.1531,-0.0066,0.4597
VMBS,USPIX,2509,-0.1455,0.0056,0.4533
VMBS,USPSX,2509,-0.1461,0.0065,0.4549
VMBS,UTPIX,2509,0.2506,0.0431,0.4904
VMBS,UTPSX,2509,0.2508,0.0443,0.4924
VMBS,UUPIX,2509,0.1314,0.0277,0.4856
VMBS,UUPSX,2509,0.1314,0.0282,0.486
VMBS,UVPIX,2509,-0.1304,-0.0306,0.4701
VMBS,UVPSX,2509,-0.1305,-0.0297,0.4701
VMBS,UWPIX,2509,-0.1397,-0.0131,0.4486
VMBS,UWPSX,2509,-0.1396,-0.0129,0.449
VMBS,UXPIX,2509,-0.2182,-0.0346,0.4661
VMBS,UXPSX,2509,-0.2182,-0.0335,0.4657
VMBS,WCPIX,2509,0.1544,-0.0154,0.4813
VMBS,WCPSX,2509,0.1546,-0.0152,0.4801
WIP,AFBIX,2483,-0.4836,-0.0154,0.4573
WIP,AFBSX,2483,-0.2864,-0.0112,0.4569
WIP,BIPIX,2509,0.2444,0.0065,0.4928
WIP,BIPSX,2509,0.2392,0.0042,0.4932
WIP,BITIX,1028,-0.1655,-0.0005,0.4995
WIP,BKPIX,2509,0.1784,-0.015,0.4912
WIP,BKPSX,2509,0.178,-0.0149,0.4912
WIP,BLPIX,2509,0.3132,0.0127,0.5032
WIP,BLPSX,2509,0.3124,0.015,0.5004
WIP,BMPIX,2509,0.3406,0.0141,0.4924
WIP,BMPSX,2509,0.34,0.0146,0.4944
WIP,BRPIX,2509,-0.3052,-0.0066,0.4577
WIP,BRPSX,2509,-0.3058,-0.0065,0.4577
WIP,BTCFX,1254,0.1902,0.0217,0.4796
WIP,CNPIX,2509,0.2974,0.0179,0.5004
WIP,CNPSX,2509,0.2971,0.0188,0.5016
WIP,CYPIX,2509,0.3114,0.0116,0.5016
WIP,CYPSX,2509,0.3108,0.0124,0.5012
WIP,ENPIX,2509,0.1755,-0.0137,0.49
WIP,ENPSX,2509,0.1755,-0.0134,0.4904
WIP,ETHFX,356,0.2436,-0.0348,0.4592
WIP,FDPIX,2509,0.61,0.0788,0.4645
WIP,FDPSX,2509,0.6306,0.0811,0.4613
WIP,FNPIX,2509,0.255,0.0086,0.4976
WIP,FNPSX,2509,0.2548,0.0092,0.4964
WIP,FYAIX,2483,0.4818,0.0171,0.4762
WIP,FYASX,2483,0.4863,0.0148,0.4754
WIP,GVPIX,2477,0.366,0.0443,0.4782
WIP,GVPSX,2477,0.3665,0.0439,0.479
WIP,HCPIX,2509,0.2368,0.036,0.496
WIP,HCPSX,2509,0.2359,0.0371,0.4956
WIP,IDPIX,2509,0.307,0.009,0.4892
WIP,IDPSX,2509,0.3075,0.0092,0.4856
WIP,INPIX,2509,0.2836,0.0078,0.5044
WIP,INPSX,2509,0.2798,0.0109,0.5048
WIP,LGPIX,2509,0.2999,-0.0068,0.5004
WIP,LGPSX,2509,0.2995,-0.0059,0.4996
WIP,LVPIX,2509,0.2922,0.021,0.5
WIP,LVPSX,2509,0.2924,0.021,0.5016
WIP,MDPIX,2509,0.3189,0.0099,0.4944
WIP,MDPSX,2509,0.3176,0.0115,0.4944
WIP,MGPIX,2509,0.3198,0.0127,0.4896
WIP,MGPSX,2509,0.3132,0.0156,0.4896
WIP,MLPIX,2509,0.2997,0.0126,0.4944
WIP,MLPSX,2509,0.2982,0.0141,0.4932
WIP,MPIXX,2509,,,0.0
WIP,MPSXX,2509,,,0.0
WIP,OEPIX,2509,0.1981,-0.0242,0.4737
WIP,OEPSX,2509,0.1983,-0.024,0.4709
WIP,OTPIX,2509,0.2934,-0.0062,0.502
WIP,OTPSX,2509,0.2939,-0.0057,0.4992
WIP,PHPIX,2509,0.2492,0.0257,0.4952
WIP,PHPSX,2509,0.2491,0.0265,0.4944
WIP,PMPIX,2509,0.4371,-0.0022,0.4777
WIP,PMPSX,2509,0.437,-0.0021,0.4781
WIP,RDPIX,2509,-0.5992,-0.0868,0.4573
WIP,RDPSX,2509,-0.6044,-0.0873,0.4549
WIP,REPIX,2509,0.3734,0.0501,0.5016
WIP,REPSX,2509,0.3729,0.0504,0.5008
WIP,RRPIX,2477,-0.3613,-0.0461,0.4952
WIP,RRPSX,2477,-0.3666,-0.0429,0.4947
WIP,RTPIX,2477,-0.4089,-0.0424,0.4568
WIP,RTPSX,2477,-0.4333,-0.0416,0.4532
WIP,SGPIX,2509,0.3126,-0.0021,0.4948
WIP,SGPSX,2509,0.3116,-0.0008,0.4952
WIP,SHPIX,2509,-0.3081,0.0014,0.4765
WIP,SHPSX,2509,-0.3087,0.0016,0.4765
WIP,SLPIX,2509,0.3289,-0.0107,0.4912
WIP,SLPSX,2509,0.3292,-0.0109,0.492
WIP,SMPIX,2509,0.2449,-0.0202,0.4916
WIP,SMPSX,2509,0.2436,-0.0195,0.4872
WIP,SNPIX,2509,-0.1745,0.0128,0.4837
WIP,SNPSX,2509,-0.1742,0.013,0.4817
WIP,SOPIX,2509,-0.2862,0.0044,0.4653
WIP,SOPSX,2509,-0.2875,0.0051,0.4609
WIP,SPPIX,2509,-0.425,-0.0012,0.4952
WIP,SPPSX,2509,-0.4274,-0.0016,0.4968
WIP,SRPIX,2509,-0.3669,-0.0477,0.4561
WIP,SRPSX,2509,-0.3671,-0.0492,0.4545
WIP,SVPIX,2509,0.2872,-0.0002,0.4936
WIP,SVPSX,2509,0.2857,0.0002,0.4952
WIP,TEPIX,2509,0.2772,-0.0114,0.5008
WIP,TEPSX,2509,0.2772,-0.0112,0.498
WIP,UAPIX,2509,0.3311,-0.0076,0.4936
WIP,UAPSX,2509,0.3312,-0.0077,0.494
WIP,UBPIX,2509,0.4158,-0.0123,0.4852
WIP,UBPSX,2509,0.4164,-0.012,0.4856
WIP,UCPIX,2509,-0.3283,0.0116,0.4841
WIP,UCPSX,2509,-0.3283,0.0116,0.4833
WIP,UDPIX,2509,0.2883,0.0171,0.4984
WIP,UDPSX,2509,0.2883,0.0178,0.4964
WIP,UEPIX,2509,0.4041,0.0139,0.4753
WIP,UEPSX,2509,0.4077,0.0161,0.4745
WIP,UFPIX,2509,-0.4154,0.0129,0.488
WIP,UFPSX,2509,-0.4164,0.013,0.4876
WIP,UGPIX,2509,0.2621,-0.0091,0.4892
WIP,UGPSX,2509,0.2614,-0.0088,0.488
WIP,UHPIX,2509,-0.2607,0.0079,0.4809
WIP,UHPSX,2509,-0.2604,0.0071,0.4793
WIP,UIPIX,2509,-0.322,-0.0038,0.4801
WIP,UIPSX,2509,-0.3217,-0.0036,0.4777
WIP,UJPIX,2509,0.1972,-0.0222,0.4976
WIP,UJPSX,2509,0.1965,-0.021,0.4956
WIP,UKPIX,2509,-0.1906,0.0271,0.4741
WIP,UKPSX,2509,-0.1917,0.0274,0.4745
WIP,ULPIX,2509,0.3135,0.0108,0.5036
WIP,ULPSX,2509,0.3126,0.0121,0.5048
WIP,UMPIX,2509,0.3233,0.006,0.494
WIP,UMPSX,2509,0.323,0.0068,0.494
WIP,UNPIX,2509,0.4673,0.004,0.4876
WIP,UNPSX,2509,0.4676,0.0033,0.486
WIP,UOPIX,2509,0.2947,-0.001,0.5088
WIP,UOPSX,2509,0.2936,0.0012,0.5092
WIP,URPIX,2509,-0.3105,-0.0044,0.4657
WIP,URPSX,2509,-0.31,-0.004,0.4673
WIP,USPIX,2509,-0.2904,0.0075,0.4685
WIP,USPSX,2509,-0.291,0.0077,0.4693
WIP,UTPIX,2509,0.2771,0.0212,0.4944
WIP,UTPSX,2509,0.2766,0.022,0.4956
WIP,UUPIX,2509,0.3845,0.0005,0.5028
WIP,UUPSX,2509,0.3843,0.0009,0.5028
WIP,UVPIX,2509,-0.3818,-0.0014,0.4753
WIP,UVPSX,2509,-0.3826,-0.0008,0.4729
WIP,UWPIX,2509,-0.2844,-0.0149,0.4717
WIP,UWPSX,2509,-0.285,-0.0142,0.4733
WIP,UXPIX,2509,-0.4652,-0.0042,0.4789
WIP,UXPSX,2509,-0.4663,-0.0034,0.4789
WIP,WCPIX,2509,0.2604,0.0128,0.4988
WIP,WCPSX,2509,0.2607,0.0127,0.498
XBI,AFBIX,2483,-0.5094,0.0487,0.4694
XBI,AFBSX,2483,-0.3094,0.0257,0.4718
XBI,BIPIX,2509,0.8138,-0.0689,0.4737
XBI,BIPSX,2509,0.7808,-0.0676,0.4729
XBI,BITIX,1028,-0.3073,0.0149,0.4985
XBI,BKPIX,2509,0.437,-0.0389,0.502
XBI,BKPSX,2509,0.437,-0.039,0.5008
XBI,BLPIX,2509,0.6224,-0.0623,0.5012
XBI,BLPSX,2509,0.6176,-0.0611,0.498
XBI,BMPIX,2509,0.5143,-0.0273,0.5052
XBI,BMPSX,2509,0.5144,-0.0275,0.5044
XBI,BRPIX,2509,-0.6216,0.0684,0.4733
XBI,BRPSX,2509,-0.6236,0.0681,0.4729
XBI,BTCFX,1254,0.3322,0.0138,0.4916
XBI,CNPIX,2509,0.4884,-0.0577,0.5032
XBI,CNPSX,2509,0.4884,-0.058,0.504
XBI,CYPIX,2509,0.5921,-0.0418,0.508
XBI,CYPSX,2509,0.5902,-0.042,0.5068
XBI,ENPIX,2509,0.3359,-0.0282,0.4956
XBI,ENPSX,2509,0.3366,-0.0288,0.4956
XBI,ETHFX,356,0.3266,-0.0515,0.4732
XBI,FDPIX,2509,0.1403,0.0878,0.4681
XBI,FDPSX,2509,0.1467,0.0869,0.4657
XBI,FNPIX,2509,0.5135,-0.0436,0.5124
XBI,FNPSX,2509,0.5122,-0.0437,0.5124
XBI,FYAIX,2483,0.4903,-0.0411,0.4754
XBI,FYASX,2483,0.5014,-0.0451,0.4722
XBI,GVPIX,2477,-0.0488,0.0662,0.4895
XBI,GVPSX,2477,-0.0488,0.066,0.4883
XBI,HCPIX,2509,0.6491,-0.0515,0.494
XBI,HCPSX,2509,0.6471,-0.0513,0.4944
XBI,IDPIX,2509,0.5744,-0.0522,0.5032
XBI,IDPSX,2509,0.5736,-0.0522,0.5012
XBI,INPIX,2509,0.6257,-0.0307,0.5072
XBI,INPSX,2509,0.6138,-0.0295,0.5064
XBI,LGPIX,2509,0.6205,-0.0715,0.4884
XBI,LGPSX,2509,0.6188,-0.0717,0.4864
XBI,LVPIX,2509,0.561,-0.0613,0.5028
XBI,LVPSX,2509,0.5602,-0.0621,0.5036
XBI,MDPIX,2509,0.628,-0.0639,0.4996
XBI,MDPSX,2509,0.6253,-0.0644,0.4992
XBI,MGPIX,2509,0.6285,-0.0558,0.498
XBI,MGPSX,2509,0.6096,-0.0528,0.498
XBI,MLPIX,2509,0.5668,-0.0571,0.5032
XBI,MLPSX,2509,0.5641,-0.058,0.5016
XBI,MPIXX,2509,,,0.0
XBI,MPSXX,2509,,,0.0
XBI,OEPIX,2509,0.3617,-0.0271,0.4952
XBI,OEPSX,2509,0.3619,-0.0274,0.4936
XBI,OTPIX,2509,0.6333,-0.0795,0.4896
XBI,OTPSX,2509,0.632,-0.0795,0.488
XBI,PHPIX,2509,0.7004,-0.049,0.4896
XBI,PHPSX,2509,0.6995,-0.0494,0.4892
XBI,PMPIX,2509,0.2088,0.008,0.49
XBI,PMPSX,2509,0.2088,0.0079,0.49
XBI,RDPIX,2509,-0.1438,-0.0836,0.4701
XBI,RDPSX,2509,-0.1455,-0.0848,0.4697
XBI,REPIX,2509,0.4539,-0.0413,0.4936
XBI,REPSX,2509,0.4533,-0.0416,0.4928
XBI,RRPIX,2477,0.0495,-0.0655,0.4972
XBI,RRPSX,2477,0.0494,-0.0663,0.4956
XBI,RTPIX,2477,0.0152,-0.0465,0.4665
XBI,RTPSX,2477,0.0111,-0.049,0.4637
XBI,SGPIX,2509,0.6654,-0.0702,0.4996
XBI,SGPSX,2509,0.6611,-0.0701,0.5
XBI,SHPIX,2509,-0.7013,0.0549,0.4837
XBI,SHPSX,2509,-0.7015,0.0532,0.4821
XBI,SLPIX,2509,0.7226,-0.0641,0.496
XBI,SLPSX,2509,0.7226,-0.0644,0.4964
XBI,SMPIX,2509,0.5221,-0.1032,0.4781
XBI,SMPSX,2509,0.516,-0.1044,0.4713
XBI,SNPIX,2509,-0.3353,0.0307,0.4896
XBI,SNPSX,2509,-0.3361,0.0309,0.4876
XBI,SOPIX,2509,-0.6268,0.0793,0.4848
XBI,SOPSX,2509,-0.6282,0.0808,0.4833
XBI,SPPIX,2509,-0.2042,-0.0089,0.4948
XBI,SPPSX,2509,-0.2052,-0.0095,0.4952
XBI,SRPIX,2509,-0.4567,0.0449,0.4781
XBI,SRPSX,2509,-0.4566,0.0423,0.4773
XBI,SVPIX,2509,0.5701,-0.0692,0.4984
XBI,SVPSX,2509,0.5679,-0.0708,0.498
XBI,TEPIX,2509,0.5982,-0.0803,0.486
XBI,TEPSX,2509,0.5963,-0.0803,0.4825
XBI,UAPIX,2509,0.7231,-0.0585,0.4976
XBI,UAPSX,2509,0.7231,-0.0586,0.498
XBI,UBPIX,2509,0.3816,-0.0428,0.5016
XBI,UBPSX,2509,0.382,-0.0431,0.5016
XBI,UCPIX,2509,-0.7211,0.0641,0.4896
XBI,UCPSX,2509,-0.7218,0.0638,0.4888
XBI,UDPIX,2509,0.5691,-0.06,0.4976
XBI,UDPSX,2509,0.5681,-0.06,0.496
XBI,UEPIX,2509,0.5588,-0.0432,0.4785
XBI,UEPSX,2509,0.5647,-0.0452,0.4801
XBI,UFPIX,2509,-0.3828,0.0441,0.4856
XBI,UFPSX,2509,-0.3842,0.0446,0.4833
XBI,UGPIX,2509,0.45,-0.0133,0.496
XBI,UGPSX,2509,0.4497,-0.0133,0.494
XBI,UHPIX,2509,-0.449,0.0146,0.4868
XBI,UHPSX,2509,-0.4494,0.0142,0.4852
XBI,UIPIX,2509,-0.635,0.0608,0.4872
XBI,UIPSX,2509,-0.6357,0.0614,0.4852
XBI,UJPIX,2509,0.4769,-0.0573,0.4833
XBI,UJPSX,2509,0.4694,-0.0556,0.4821
XBI,UKPIX,2509,-0.4855,0.0628,0.4996
XBI,UKPSX,2509,-0.4866,0.0616,0.4972
XBI,ULPIX,2509,0.6205,-0.0624,0.504
XBI,ULPSX,2509,0.615,-0.0612,0.504
XBI,UMPIX,2509,0.6334,-0.0611,0.4996
XBI,UMPSX,2509,0.6322,-0.061,0.4988
XBI,UNPIX,2509,0.5643,-0.046,0.4833
XBI,UNPSX,2509,0.5643,-0.0461,0.4844
XBI,UOPIX,2509,0.6249,-0.0751,0.4984
XBI,UOPSX,2509,0.6176,-0.073,0.498
XBI,URPIX,2509,-0.6292,0.0666,0.4789
XBI,URPSX,2509,-0.63,0.067,0.4793
XBI,USPIX,2509,-0.6339,0.0808,0.4916
XBI,USPSX,2509,-0.6343,0.0805,0.4928
XBI,UTPIX,2509,0.2804,-0.0656,0.4892
XBI,UTPSX,2509,0.2809,-0.0662,0.4892
XBI,UUPIX,2509,0.5332,-0.0421,0.504
XBI,UUPSX,2509,0.5334,-0.0421,0.504
XBI,UVPIX,2509,-0.5314,0.0433,0.4884
XBI,UVPSX,2509,-0.5319,0.0427,0.4864
XBI,UWPIX,2509,-0.5697,0.0626,0.486
XBI,UWPSX,2509,-0.5722,0.063,0.4848
XBI,UXPIX,2509,-0.563,0.0464,0.4952
XBI,UXPSX,2509,-0.5642,0.0462,0.4948
XBI,WCPIX,2509,0.4878,-0.0521,0.4952
XBI,WCPSX,2509,0.4873,-0.0521,0.4948
XLB,AFBIX,2483,-0.6733,0.0718,0.473
XLB,AFBSX,2483,-0.4084,0.0373,0.4714
XLB,BIPIX,2509,0.5245,-0.0748,0.4868
XLB,BIPSX,2509,0.5047,-0.0727,0.4856
XLB,BITIX,1028,-0.2737,0.0728,0.5024
XLB,BKPIX,2509,0.7276,-0.0648,0.4952
XLB,BKPSX,2509,0.7275,-0.0647,0.4952
XLB,BLPIX,2509,0.8205,-0.1086,0.488
XLB,BLPSX,2509,0.8158,-0.1074,0.4852
XLB,BMPIX,2509,0.9896,-0.0703,0.4864
XLB,BMPSX,2509,0.9897,-0.0707,0.4848
XLB,BRPIX,2509,-0.8175,0.1133,0.4821
XLB,BRPSX,2509,-0.82,0.1134,0.4848
XLB,BTCFX,1254,0.3073,-0.0516,0.4789
XLB,CNPIX,2509,0.7013,-0.07,0.4952
XLB,CNPSX,2509,0.7013,-0.07,0.4968
XLB,CYPIX,2509,0.714,-0.0945,0.4872
XLB,CYPSX,2509,0.7125,-0.095,0.4848
XLB,ENPIX,2509,0.6343,-0.0395,0.4876
XLB,ENPSX,2509,0.6349,-0.0399,0.4876
XLB,ETHFX,356,0.3531,-0.0433,0.4817
XLB,FDPIX,2509,0.2152,0.1204,0.4669
XLB,FDPSX,2509,0.2254,0.1211,0.4661
XLB,FNPIX,2509,0.821,-0.0748,0.5008
XLB,FNPSX,2509,0.8205,-0.0752,0.4984
XLB,FYAIX,2483,0.6408,-0.0626,0.4722
XLB,FYASX,2483,0.6579,-0.0664,0.469
XLB,GVPIX,2477,-0.1747,0.0526,0.4976
XLB,GVPSX,2477,-0.1743,0.0525,0.4968
XLB,HCPIX,2509,0.6758,-0.0689,0.5032
XLB,HCPSX,2509,0.6741,-0.0688,0.5032
XLB,IDPIX,2509,0.8818,-0.082,0.4924
XLB,IDPSX,2509,0.8815,-0.0823,0.4892
XLB,INPIX,2509,0.5904,-0.0954,0.4904
XLB,INPSX,2509,0.5824,-0.0939,0.49
XLB,LGPIX,2509,0.721,-0.1249,0.4761
XLB,LGPSX,2509,0.7197,-0.125,0.4741
XLB,LVPIX,2509,0.8748,-0.0847,0.488
XLB,LVPSX,2509,0.8734,-0.0854,0.4876
XLB,MDPIX,2509,0.8648,-0.1004,0.4844
XLB,MDPSX,2509,0.8616,-0.1009,0.4837
XLB,MGPIX,2509,0.8087,-0.101,0.4829
XLB,MGPSX,2509,0.789,-0.098,0.4825
XLB,MLPIX,2509,0.8574,-0.0843,0.4884
XLB,MLPSX,2509,0.8534,-0.0848,0.4872
XLB,MPIXX,2509,,,0.0
XLB,MPSXX,2509,,,0.0
XLB,OEPIX,2509,0.6138,-0.0345,0.4813
XLB,OEPSX,2509,0.6141,-0.0345,0.4793
XLB,OTPIX,2509,0.6743,-0.132,0.486
XLB,OTPSX,2509,0.6748,-0.1324,0.4821
XLB,PHPIX,2509,0.6213,-0.0816,0.4912
XLB,PHPSX,2509,0.6208,-0.0824,0.4912
XLB,PMPIX,2509,0.3503,-0.0142,0.5036
XLB,PMPSX,2509,0.3504,-0.0145,0.5032
XLB,RDPIX,2509,-0.2187,-0.1113,0.4669
XLB,RDPSX,2509,-0.2213,-0.113,0.4649
XLB,REPIX,2509,0.6825,-0.0644,0.502
XLB,REPSX,2509,0.6824,-0.0646,0.5024
XLB,RRPIX,2477,0.173,-0.05,0.4863
XLB,RRPSX,2477,0.1735,-0.0516,0.4867
XLB,RTPIX,2477,0.1185,-0.0475,0.4507
XLB,RTPSX,2477,0.1229,-0.0538,0.4459
XLB,SGPIX,2509,0.8077,-0.1078,0.4848
XLB,SGPSX,2509,0.8034,-0.1077,0.4852
XLB,SHPIX,2509,-0.7888,0.0965,0.492
XLB,SHPSX,2509,-0.7898,0.0969,0.4904
XLB,SLPIX,2509,0.8152,-0.1041,0.49
XLB,SLPSX,2509,0.8153,-0.1043,0.4896
XLB,SMPIX,2509,0.5666,-0.1394,0.4841
XLB,SMPSX,2509,0.5593,-0.1394,0.4785
XLB,SNPIX,2509,-0.6334,0.0422,0.4976
XLB,SNPSX,2509,-0.634,0.0424,0.4964
XLB,SOPIX,2509,-0.6671,0.1321,0.4884
XLB,SOPSX,2509,-0.668,0.1334,0.4892
XLB,SPPIX,2509,-0.3444,0.0149,0.4801
XLB,SPPSX,2509,-0.3452,0.0144,0.4809
XLB,SRPIX,2509,-0.6819,0.0663,0.4661
XLB,SRPSX,2509,-0.6831,0.0645,0.4653
XLB,SVPIX,2509,0.8,-0.0866,0.486
XLB,SVPSX,2509,0.7956,-0.0881,0.4844
XLB,TEPIX,2509,0.6466,-0.1377,0.4825
XLB,TEPSX,2509,0.645,-0.1379,0.4793
XLB,UAPIX,2509,0.8156,-0.0957,0.4924
XLB,UAPSX,2509,0.8156,-0.0959,0.4916
XLB,UBPIX,2509,0.6472,-0.0678,0.4892
XLB,UBPSX,2509,0.6471,-0.067,0.4884
XLB,UCPIX,2509,-0.8141,0.103,0.494
XLB,UCPSX,2509,-0.8146,0.1031,0.4944
XLB,UDPIX,2509,0.8538,-0.1003,0.494
XLB,UDPSX,2509,0.8533,-0.1004,0.4928
XLB,UEPIX,2509,0.7796,-0.084,0.4801
XLB,UEPSX,2509,0.7881,-0.0849,0.4781
XLB,UFPIX,2509,-0.647,0.0696,0.4964
XLB,UFPSX,2509,-0.6481,0.0697,0.494
XLB,UGPIX,2509,0.4284,-0.0475,0.4689
XLB,UGPSX,2509,0.4279,-0.047,0.4669
XLB,UHPIX,2509,-0.427,0.0491,0.5104
XLB,UHPSX,2509,-0.4279,0.0495,0.5084
XLB,UIPIX,2509,-0.8722,0.0978,0.5016
XLB,UIPSX,2509,-0.8723,0.0976,0.4984
XLB,UJPIX,2509,0.6282,-0.1109,0.4737
XLB,UJPSX,2509,0.6193,-0.1091,0.4725
XLB,UKPIX,2509,-0.6373,0.1174,0.5092
XLB,UKPSX,2509,-0.6381,0.1163,0.5076
XLB,ULPIX,2509,0.8195,-0.1065,0.49
XLB,ULPSX,2509,0.8139,-0.1051,0.4884
XLB,UMPIX,2509,0.8726,-0.0974,0.4852
XLB,UMPSX,2509,0.8719,-0.0975,0.4844
XLB,UNPIX,2509,0.8095,-0.0784,0.4968
XLB,UNPSX,2509,0.8094,-0.0784,0.4956
XLB,UOPIX,2509,0.6688,-0.1283,0.4944
XLB,UOPSX,2509,0.663,-0.1267,0.4936
XLB,URPIX,2509,-0.8277,0.1126,0.492
XLB,URPSX,2509,-0.8277,0.1122,0.494
XLB,USPIX,2509,-0.6737,0.133,0.4952
XLB,USPSX,2509,-0.6739,0.1322,0.4968
XLB,UTPIX,2509,0.5445,-0.0744,0.4856
XLB,UTPSX,2509,0.5446,-0.075,0.486
XLB,UUPIX,2509,0.6404,-0.083,0.4864
XLB,UUPSX,2509,0.6404,-0.083,0.4864
XLB,UVPIX,2509,-0.6387,0.0852,0.502
XLB,UVPSX,2509,-0.6395,0.0842,0.4992
XLB,UWPIX,2509,-0.854,0.103,0.4872
XLB,UWPSX,2509,-0.8544,0.1023,0.4864
XLB,UXPIX,2509,-0.8085,0.0794,0.4801
XLB,UXPSX,2509,-0.8093,0.0786,0.4805
XLB,WCPIX,2509,0.5804,-0.0846,0.4797
XLB,WCPSX,2509,0.5803,-0.0846,0.4793
XLC,AFBIX,2015,-0.663,0.1005,0.4762
XLC,AFBSX,2015,-0.6631,0.1009,0.4777
XLC,BIPIX,2035,0.5493,-0.0922,0.4853
XLC,BIPSX,2035,0.5263,-0.0892,0.4838
XLC,BITIX,1028,-0.3379,0.0431,0.5297
XLC,BKPIX,2035,0.5595,-0.0958,0.4907
XLC,BKPSX,2035,0.5595,-0.096,0.4902
XLC,BLPIX,2035,0.8503,-0.1183,0.501
XLC,BLPSX,2035,0.8449,-0.1164,0.4985
XLC,BMPIX,2035,0.6456,-0.0838,0.4902
XLC,BMPSX,2035,0.6456,-0.0841,0.4887
XLC,BRPIX,2035,-0.8478,0.1255,0.473
XLC,BRPSX,2035,-0.8504,0.1258,0.47
XLC,BTCFX,1254,0.3693,-0.0401,0.4605
XLC,CNPIX,2035,0.6506,-0.0967,0.4975
XLC,CNPSX,2035,0.6507,-0.0971,0.4985
XLC,CYPIX,2035,0.8356,-0.1127,0.4931
XLC,CYPSX,2035,0.8339,-0.1131,0.4912
XLC,ENPIX,2035,0.4239,-0.0563,0.4936
XLC,ENPSX,2035,0.4246,-0.0569,0.4926
XLC,ETHFX,356,0.3867,-0.0669,0.4282
XLC,FDPIX,2035,0.1523,0.1274,0.4705
XLC,FDPSX,2035,0.162,0.1308,0.469
XLC,FNPIX,2035,0.7019,-0.0973,0.5049
XLC,FNPSX,2035,0.7009,-0.0971,0.5029
XLC,FYAIX,2015,0.6226,-0.0828,0.4702
XLC,FYASX,2015,0.6371,-0.0885,0.4677
XLC,GVPIX,2009,-0.1185,0.0774,0.4955
XLC,GVPSX,2009,-0.1181,0.0773,0.4955
XLC,HCPIX,2035,0.6375,-0.0859,0.5059
XLC,HCPSX,2035,0.6375,-0.0859,0.5054
XLC,IDPIX,2035,0.7301,-0.0968,0.4985
XLC,IDPSX,2035,0.73,-0.097,0.4966
XLC,INPIX,2035,0.8607,-0.0974,0.5025
XLC,INPSX,2035,0.8485,-0.0956,0.502
XLC,LGPIX,2035,0.8581,-0.1259,0.4882
XLC,LGPSX,2035,0.8559,-0.126,0.4857
XLC,LVPIX,2035,0.7489,-0.1162,0.4975
XLC,LVPSX,2035,0.7478,-0.1174,0.4956
XLC,MDPIX,2035,0.7294,-0.1167,0.4921
XLC,MDPSX,2035,0.728,-0.1174,0.4921
XLC,MGPIX,2035,0.7139,-0.1078,0.4926
XLC,MGPSX,2035,0.6946,-0.1042,0.4916
XLC,MLPIX,2035,0.681,-0.1067,0.4946
XLC,MLPSX,2035,0.6803,-0.1077,0.4941
XLC,MPIXX,2035,,,0.0
XLC,MPSXX,2035,,,0.0
XLC,OEPIX,2035,0.4071,-0.0486,0.4985
XLC,OEPSX,2035,0.4073,-0.049,0.4971
XLC,OTPIX,2035,0.8691,-0.1367,0.4921
XLC,OTPSX,2035,0.8691,-0.1373,0.4887
XLC,PHPIX,2035,0.5795,-0.0991,0.4951
XLC,PHPSX,2035,0.579,-0.0997,0.4946
XLC,PMPIX,2035,0.2063,-0.0013,0.4902
XLC,PMPSX,2035,0.2063,-0.0015,0.4897
XLC,RDPIX,2035,-0.1555,-0.1192,0.4621
XLC,RDPSX,2035,-0.1592,-0.1198,0.4577
XLC,REPIX,2035,0.5884,-0.0835,0.4936
XLC,REPSX,2035,0.5885,-0.0841,0.4916
XLC,RRPIX,2009,0.1179,-0.0752,0.49
XLC,RRPSX,2009,0.118,-0.077,0.489
XLC,RTPIX,2009,0.0675,-0.0627,0.4597
XLC,RTPSX,2009,0.0718,-0.0681,0.4537
XLC,SGPIX,2035,0.7127,-0.1255,0.4995
XLC,SGPSX,2035,0.7084,-0.1251,0.4995
XLC,SHPIX,2035,-0.7005,0.1134,0.4882
XLC,SHPSX,2035,-0.7019,0.1127,0.4897
XLC,SLPIX,2035,0.7247,-0.1236,0.4902
XLC,SLPSX,2035,0.7247,-0.1237,0.4892
XLC,SMPIX,2035,0.6576,-0.1513,0.4798
XLC,SMPSX,2035,0.6496,-0.1522,0.4774
XLC,SNPIX,2035,-0.4239,0.0591,0.4921
XLC,SNPSX,2035,-0.4237,0.0592,0.4907
XLC,SOPIX,2035,-0.8575,0.1361,0.4872
XLC,SOPSX,2035,-0.8587,0.1368,0.4882
XLC,SPPIX,2035,-0.2038,0.002,0.4902
XLC,SPPSX,2035,-0.2038,0.0011,0.4907
XLC,SRPIX,2035,-0.5898,0.0855,0.473
XLC,SRPSX,2035,-0.5904,0.0842,0.4705
XLC,SVPIX,2035,0.6389,-0.1199,0.4951
XLC,SVPSX,2035,0.6357,-0.1218,0.4941
XLC,TEPIX,2035,0.8212,-0.13,0.4936
XLC,TEPSX,2035,0.8193,-0.13,0.4931
XLC,UAPIX,2035,0.7244,-0.1159,0.4916
XLC,UAPSX,2035,0.7245,-0.1161,0.4912
XLC,UBPIX,2035,0.5135,-0.0988,0.4749
XLC,UBPSX,2035,0.5137,-0.0986,0.4759
XLC,UCPIX,2035,-0.7233,0.1218,0.4946
XLC,UCPSX,2035,-0.7236,0.1222,0.4941
XLC,UDPIX,2035,0.7686,-0.1173,0.5044
